pp_no,condition,trial,muscle,bin,Zdiff
pp484,429,trial7,cheek,diff_bin3,0.0773465441570739
pp484,429,trial7,cheek,diff_bin4,-0.101039011893609
pp484,429,trial7,cheek,diff_bin5,-0.0985422111699422
pp484,429,trial7,cheek,diff_bin6,0.173690485124657
pp484,429,trial7,cheek,diff_bin7,0.103047308127863
pp484,429,trial7,cheek,diff_bin8,0.0252122594813761
pp484,429,trial7,cheek,diff_bin9,-0.104974186947215
pp484,429,trial7,cheek,diff_bin10,0.0168805440230527
pp484,429,trial7,cheek,diff_bin11,0.150622217569039
pp484,429,trial7,cheek,diff_bin12,0.100034863776482
pp484,429,trial7,cheek,diff_bin13,0.0636684184535072
pp484,429,trial7,cheek,diff_bin14,0.157786950080431
pp484,429,trial7,cheek,diff_bin15,0.0717287425288233
pp484,429,trial7,cheek,diff_bin16,-0.199011301159236
pp484,429,trial7,cheek,diff_bin17,0.175535946529107
pp484,429,trial7,cheek,diff_bin18,0.154747366590749
pp484,429,trial7,cheek,diff_bin19,0.0396502810573632
pp484,429,trial7,cheek,diff_bin20,0.050234544994647
pp484,429,trial8,brow,diff_bin1,0.0907551844527886
pp484,429,trial8,brow,diff_bin2,0.557309341593844
pp484,429,trial8,brow,diff_bin3,-0.0746783819678642
pp484,429,trial8,brow,diff_bin4,-0.158242094699116
pp484,429,trial8,brow,diff_bin5,0.23170208682986
pp484,429,trial8,brow,diff_bin6,NA
pp484,429,trial8,brow,diff_bin7,0.427892567431468
pp484,429,trial8,brow,diff_bin8,0.226412491927242
pp484,429,trial8,brow,diff_bin9,0.383168745361577
pp484,429,trial8,brow,diff_bin10,0.0178003783520695
pp484,429,trial8,brow,diff_bin11,0.0671600251680755
pp484,429,trial8,brow,diff_bin12,-0.108704146931336
pp484,429,trial8,brow,diff_bin13,0.222727605590587
pp484,429,trial8,brow,diff_bin14,0.591424257033202
pp484,429,trial8,brow,diff_bin15,0.104365490438177
pp484,429,trial8,brow,diff_bin16,0.0720633013418508
pp484,429,trial8,brow,diff_bin17,0.125078117669217
pp484,429,trial8,brow,diff_bin18,-0.055808197905153
pp484,429,trial8,brow,diff_bin19,0.0372351820953977
pp484,429,trial8,brow,diff_bin20,-0.320703978590208
pp484,429,trial8,cheek,diff_bin1,NA
pp484,429,trial8,cheek,diff_bin2,NA
pp484,429,trial8,cheek,diff_bin3,NA
pp484,429,trial8,cheek,diff_bin4,NA
pp484,429,trial8,cheek,diff_bin5,NA
pp484,429,trial8,cheek,diff_bin6,NA
pp484,429,trial8,cheek,diff_bin7,NA
pp484,429,trial8,cheek,diff_bin8,NA
pp484,429,trial8,cheek,diff_bin9,NA
pp484,429,trial8,cheek,diff_bin10,NA
pp484,429,trial8,cheek,diff_bin11,NA
pp484,429,trial8,cheek,diff_bin12,NA
pp484,429,trial8,cheek,diff_bin13,NA
pp484,429,trial8,cheek,diff_bin14,NA
pp484,429,trial8,cheek,diff_bin15,NA
pp484,429,trial8,cheek,diff_bin16,NA
pp484,429,trial8,cheek,diff_bin17,NA
pp484,429,trial8,cheek,diff_bin18,NA
pp484,429,trial8,cheek,diff_bin19,NA
pp484,429,trial8,cheek,diff_bin20,NA
pp484,673,trial1,brow,diff_bin1,-0.480847950108243
pp484,673,trial1,brow,diff_bin2,0.467594246026401
pp484,673,trial1,brow,diff_bin3,NA
pp484,673,trial1,brow,diff_bin4,-0.060146854398312
pp484,673,trial1,brow,diff_bin5,-0.725922608321127
pp484,673,trial1,brow,diff_bin6,-0.280110795236407
pp484,673,trial1,brow,diff_bin7,-0.249680766133703
pp484,673,trial1,brow,diff_bin8,0.497905407827922
pp484,673,trial1,brow,diff_bin9,-0.127812065596413
pp484,673,trial1,brow,diff_bin10,-0.449050947041942
pp484,673,trial1,brow,diff_bin11,-0.200677721221245
pp484,673,trial1,brow,diff_bin12,-0.291195171071669
pp484,673,trial1,brow,diff_bin13,-0.192357010138475
pp484,673,trial1,brow,diff_bin14,-0.667915365344099
pp484,673,trial1,brow,diff_bin15,-0.520787363305541
pp484,673,trial1,brow,diff_bin16,-0.406704470995699
pp484,673,trial1,brow,diff_bin17,-0.788981711598408
pp484,673,trial1,brow,diff_bin18,-0.491635157690549
pp484,673,trial1,brow,diff_bin19,0.0175329269244089
pp484,673,trial1,brow,diff_bin20,-0.0159282183584463
pp484,673,trial1,cheek,diff_bin1,0.472248145570963
pp484,673,trial1,cheek,diff_bin2,0.618473822735284
pp484,673,trial1,cheek,diff_bin3,-1.2120881947871
pp484,673,trial1,cheek,diff_bin4,-1.19813867770053
pp484,673,trial1,cheek,diff_bin5,-0.111541858415991
pp484,673,trial1,cheek,diff_bin6,-0.134338734588602
pp484,673,trial1,cheek,diff_bin7,0.179579678135915
pp484,673,trial1,cheek,diff_bin8,0.147039851313343
pp484,673,trial1,cheek,diff_bin9,-0.223952169257605
pp484,673,trial1,cheek,diff_bin10,-0.707055970148858
pp484,673,trial1,cheek,diff_bin11,0.546093740887243
pp484,673,trial1,cheek,diff_bin12,-0.714166424383649
pp484,673,trial1,cheek,diff_bin13,0.406218622085292
pp484,673,trial1,cheek,diff_bin14,0.311421612000851
pp484,673,trial1,cheek,diff_bin15,-0.0877136949879518
pp484,673,trial1,cheek,diff_bin16,-0.407738413830133
pp484,673,trial1,cheek,diff_bin17,0.121610478725561
pp484,673,trial1,cheek,diff_bin18,1.17721440207066
pp484,673,trial1,cheek,diff_bin19,NA
pp484,673,trial1,cheek,diff_bin20,0.904303227318548
pp484,673,trial2,brow,diff_bin1,-0.268194348292868
pp484,673,trial2,brow,diff_bin2,-0.579448376439072
pp484,673,trial2,brow,diff_bin3,-0.577873384698405
pp484,673,trial2,brow,diff_bin4,-0.443137298808115
pp484,673,trial2,brow,diff_bin5,-0.81028867533536
pp484,673,trial2,brow,diff_bin6,-0.77780818528726
pp484,673,trial2,brow,diff_bin7,-0.724882519435781
pp484,673,trial2,brow,diff_bin8,-0.794152439199844
pp484,673,trial2,brow,diff_bin9,-0.731598521952588
pp484,673,trial2,brow,diff_bin10,-0.556863589214409
pp484,673,trial2,brow,diff_bin11,-0.533476447706766
pp484,673,trial2,brow,diff_bin12,-0.931265871113782
pp484,673,trial2,brow,diff_bin13,0.146177063629099
pp484,673,trial2,brow,diff_bin14,-0.0369380138424414
pp484,673,trial2,brow,diff_bin15,NA
pp484,673,trial2,brow,diff_bin16,-0.643161249872857
pp484,673,trial2,brow,diff_bin17,-0.519658123944308
pp484,673,trial2,brow,diff_bin18,0.0537874537850516
pp484,673,trial2,brow,diff_bin19,-0.0887938739832784
pp484,673,trial2,brow,diff_bin20,-0.114439494213389
pp484,673,trial2,cheek,diff_bin1,-0.845031349269758
pp484,673,trial2,cheek,diff_bin2,0.493253838615726
pp484,673,trial2,cheek,diff_bin3,0.371263411953955
pp484,673,trial2,cheek,diff_bin4,-0.122180400629876
pp484,673,trial2,cheek,diff_bin5,-0.41061516249001
pp484,673,trial2,cheek,diff_bin6,0.0769123179442624
pp484,673,trial2,cheek,diff_bin7,-0.00700189768158782
pp484,673,trial2,cheek,diff_bin8,0.387031251306678
pp484,673,trial2,cheek,diff_bin9,0.191575177264837
pp484,673,trial2,cheek,diff_bin10,0.455313323271308
pp484,673,trial2,cheek,diff_bin11,NA
pp484,673,trial2,cheek,diff_bin12,1.74116569595979
pp484,673,trial2,cheek,diff_bin13,NA
pp484,673,trial2,cheek,diff_bin14,0.803752719914351
pp484,673,trial2,cheek,diff_bin15,0.167584179006993
pp484,673,trial2,cheek,diff_bin16,-0.212716566001104
pp484,673,trial2,cheek,diff_bin17,-0.0571007469847313
pp484,673,trial2,cheek,diff_bin18,-0.726379036618977
pp484,673,trial2,cheek,diff_bin19,-0.549051906962022
pp484,673,trial2,cheek,diff_bin20,0.554669708590272
pp484,673,trial3,brow,diff_bin1,-0.187424017139403
pp484,673,trial3,brow,diff_bin2,-0.133636563354352
pp484,673,trial3,brow,diff_bin3,0.341089720742996
pp484,673,trial3,brow,diff_bin4,0.181510368905577
pp484,673,trial3,brow,diff_bin5,0.374402281899373
pp484,673,trial3,brow,diff_bin6,0.55787396127446
pp484,673,trial3,brow,diff_bin7,0.710172690914454
pp484,673,trial3,brow,diff_bin8,0.67507712024034106
pp484,673,trial3,brow,diff_bin9,0.220320542741642
pp484,673,trial3,brow,diff_bin10,NA
pp484,673,trial3,brow,diff_bin11,0.49636013291255
pp484,673,trial3,brow,diff_bin12,0.0998485329932449
pp484,673,trial3,brow,diff_bin13,-0.100948055529182
pp484,673,trial3,brow,diff_bin14,0.0732222575283797
pp484,673,trial3,brow,diff_bin15,0.200856022173019
pp484,673,trial3,brow,diff_bin16,0.967936433528563
pp484,673,trial3,brow,diff_bin17,1.19993568861138
pp484,673,trial3,brow,diff_bin18,0.577992251999587
pp484,673,trial3,brow,diff_bin19,1.09343058675192
pp484,673,trial3,brow,diff_bin20,0.637217884813735
pp484,673,trial3,cheek,diff_bin1,-0.293645476413874
pp484,673,trial3,cheek,diff_bin2,-0.227670231204805
pp484,673,trial3,cheek,diff_bin3,-0.405811535010781
pp484,673,trial3,cheek,diff_bin4,-0.210056930447632
pp484,673,trial3,cheek,diff_bin5,1.60123629888123
pp484,673,trial3,cheek,diff_bin6,2.74829911829979
pp484,673,trial3,cheek,diff_bin7,1.63554016969335
pp484,673,trial3,cheek,diff_bin8,NA
pp484,673,trial3,cheek,diff_bin9,0.904276088180247
pp484,673,trial3,cheek,diff_bin10,3.87061104358808
pp484,673,trial3,cheek,diff_bin11,0.339809150663411
pp484,673,trial3,cheek,diff_bin12,0.00778893269230901
pp484,673,trial3,cheek,diff_bin13,0.246396236632307
pp484,673,trial3,cheek,diff_bin14,-0.640103715960963
pp484,673,trial3,cheek,diff_bin15,0.4102352145538
pp484,673,trial3,cheek,diff_bin16,1.47335667920821
pp484,673,trial3,cheek,diff_bin17,0.524111038863653
pp484,673,trial3,cheek,diff_bin18,1.4170972455108
pp484,673,trial3,cheek,diff_bin19,3.87185944394992
pp484,673,trial3,cheek,diff_bin20,1.38420460989032
pp484,673,trial4,brow,diff_bin1,-0.190217398717191
pp484,673,trial4,brow,diff_bin2,-0.181985838110307
pp484,673,trial4,brow,diff_bin3,0.992749982650397
pp484,673,trial4,brow,diff_bin4,0.588095972600094
pp484,673,trial4,brow,diff_bin5,0.694185038905417
pp484,673,trial4,brow,diff_bin6,-0.370539094610944
pp484,673,trial4,brow,diff_bin7,-0.0273691960972556
pp484,673,trial4,brow,diff_bin8,-0.157380306765543
pp484,673,trial4,brow,diff_bin9,0.296989952004312
pp484,673,trial4,brow,diff_bin10,0.031440401162754
pp484,673,trial4,brow,diff_bin11,-0.0999674002944274
pp484,673,trial4,brow,diff_bin12,-0.299694183106213
pp484,673,trial4,brow,diff_bin13,0.300882856118037
pp484,673,trial4,brow,diff_bin14,0.626460394056725
pp484,673,trial4,brow,diff_bin15,0.74803192634106
pp484,673,trial4,brow,diff_bin16,0.274702333032606
pp484,673,trial4,brow,diff_bin17,0.201272057727157
pp484,673,trial4,brow,diff_bin18,0.229859643661533
pp484,673,trial4,brow,diff_bin19,0.824196149573704
pp484,673,trial4,brow,diff_bin20,0.168583549901988
pp484,673,trial4,cheek,diff_bin1,NA
pp484,673,trial4,cheek,diff_bin2,NA
pp484,673,trial4,cheek,diff_bin3,NA
pp484,673,trial4,cheek,diff_bin4,NA
pp484,673,trial4,cheek,diff_bin5,NA
pp484,673,trial4,cheek,diff_bin6,NA
pp484,673,trial4,cheek,diff_bin7,NA
pp484,673,trial4,cheek,diff_bin8,NA
pp484,673,trial4,cheek,diff_bin9,NA
pp484,673,trial4,cheek,diff_bin10,NA
pp484,673,trial4,cheek,diff_bin11,NA
pp484,673,trial4,cheek,diff_bin12,NA
pp484,673,trial4,cheek,diff_bin13,NA
pp484,673,trial4,cheek,diff_bin14,NA
pp484,673,trial4,cheek,diff_bin15,NA
pp484,673,trial4,cheek,diff_bin16,NA
pp484,673,trial4,cheek,diff_bin17,NA
pp484,673,trial4,cheek,diff_bin18,NA
pp484,673,trial4,cheek,diff_bin19,NA
pp484,673,trial4,cheek,diff_bin20,NA
pp484,673,trial5,brow,diff_bin1,-1.12192902221041
pp484,673,trial5,brow,diff_bin2,0.625687756599039
pp484,673,trial5,brow,diff_bin3,2.02410212135979
pp484,673,trial5,brow,diff_bin4,0.637158451163144
pp484,673,trial5,brow,diff_bin5,-0.914000395617034
pp484,673,trial5,brow,diff_bin6,-0.27488063398438
pp484,673,trial5,brow,diff_bin7,3.00003238089287
pp484,673,trial5,brow,diff_bin8,2.9409256153799
pp484,673,trial5,brow,diff_bin9,-0.00442780696904599
pp484,673,trial5,brow,diff_bin10,-0.61302838902311
pp484,673,trial5,brow,diff_bin11,2.65234552493425
pp484,673,trial5,brow,diff_bin12,0.236516212527749
pp484,673,trial5,brow,diff_bin13,0.408606347814618
pp484,673,trial5,brow,diff_bin14,2.03245254926785
pp484,673,trial5,brow,diff_bin15,0.89162362616944
pp484,673,trial5,brow,diff_bin16,3.64702710122886
pp484,673,trial5,brow,diff_bin17,0.420077042378723
pp484,673,trial5,brow,diff_bin18,-0.0707260442035489
pp484,673,trial5,brow,diff_bin19,-0.173635410202241
pp484,673,trial5,brow,diff_bin20,-0.812190552154279
pp484,673,trial5,cheek,diff_bin1,0.0977280370209205
pp484,673,trial5,cheek,diff_bin2,0.523052612469925
pp484,673,trial5,cheek,diff_bin3,0.0934400531694056
pp484,673,trial5,cheek,diff_bin4,NA
pp484,673,trial5,cheek,diff_bin5,0.239285782397516
pp484,673,trial5,cheek,diff_bin6,0.11224747601181
pp484,673,trial5,cheek,diff_bin7,0.229705666577359
pp484,673,trial5,cheek,diff_bin8,-0.285856543721565
pp484,673,trial5,cheek,diff_bin9,0.0814988323170853
pp484,673,trial5,cheek,diff_bin10,0.443317824142387
pp484,673,trial5,cheek,diff_bin11,0.375714230635274
pp484,673,trial5,cheek,diff_bin12,0.0438025692173746
pp484,673,trial5,cheek,diff_bin13,-0.270577208858255
pp484,673,trial5,cheek,diff_bin14,-0.294432511424595
pp484,673,trial5,cheek,diff_bin15,-0.110374875469059
pp484,673,trial5,cheek,diff_bin16,0.0599774956446082
pp484,673,trial5,cheek,diff_bin17,0.0685263242093376
pp484,673,trial5,cheek,diff_bin18,-0.216814575884513
pp484,673,trial5,cheek,diff_bin19,-0.14397312868536
pp484,673,trial5,cheek,diff_bin20,-0.268975999698512
pp484,673,trial6,brow,diff_bin1,0.333987399497345
pp484,673,trial6,brow,diff_bin2,0.664824815513356
pp484,673,trial6,brow,diff_bin3,0.585956361178811
pp484,673,trial6,brow,diff_bin4,NA
pp484,673,trial6,brow,diff_bin5,-0.154230323284209
pp484,673,trial6,brow,diff_bin6,-1.21853842124643
pp484,673,trial6,brow,diff_bin7,-0.891653342994736
pp484,673,trial6,brow,diff_bin8,-0.665300284718085
pp484,673,trial6,brow,diff_bin9,-0.571751718687509
pp484,673,trial6,brow,diff_bin10,-0.980863252532153
pp484,673,trial6,brow,diff_bin11,-1.18371030199998
pp484,673,trial6,brow,diff_bin12,-1.13943223230952
pp484,673,trial6,brow,diff_bin13,-0.865353952608122
pp484,673,trial6,brow,diff_bin14,0.378651787916645
pp484,673,trial6,brow,diff_bin15,-0.713708993124632
pp484,673,trial6,brow,diff_bin16,-0.303349352617572
pp484,673,trial6,brow,diff_bin17,-0.668896020578854
pp484,673,trial6,brow,diff_bin18,-0.903985825492413
pp484,673,trial6,brow,diff_bin19,-0.622508056292409
pp484,673,trial6,brow,diff_bin20,-0.899528301698072
pp484,673,trial6,cheek,diff_bin1,-0.523079751608225
pp484,673,trial6,cheek,diff_bin2,0.10144609896812
pp484,673,trial6,cheek,diff_bin3,-0.630550739279107
pp484,673,trial6,cheek,diff_bin4,NA
pp484,673,trial6,cheek,diff_bin5,-0.498953057658879
pp484,673,trial6,cheek,diff_bin6,-0.222432377512764
pp484,673,trial6,cheek,diff_bin7,-1.05674376715373
pp484,673,trial6,cheek,diff_bin8,-0.811351678638555
pp484,673,trial6,cheek,diff_bin9,-0.815069740585755
pp484,673,trial6,cheek,diff_bin10,-0.958445808228499
pp484,673,trial6,cheek,diff_bin11,-0.615027152171091
pp484,673,trial6,cheek,diff_bin12,-1.29125306121032
pp484,673,trial6,cheek,diff_bin13,-0.97041416821912
pp484,673,trial6,cheek,diff_bin14,-0.214209218607644
pp484,673,trial6,cheek,diff_bin15,-1.03036452472543
pp484,673,trial6,cheek,diff_bin16,-0.0515915019096831
pp484,673,trial6,cheek,diff_bin17,-1.23928161136443
pp484,673,trial6,cheek,diff_bin18,-1.06545543054827
pp484,673,trial6,cheek,diff_bin19,-1.14101079157749
pp484,673,trial6,cheek,diff_bin20,-0.738618787992605
pp484,673,trial7,brow,diff_bin1,NA
pp484,673,trial7,brow,diff_bin2,NA
pp484,673,trial7,brow,diff_bin3,NA
pp484,673,trial7,brow,diff_bin4,NA
pp484,673,trial7,brow,diff_bin5,NA
pp484,673,trial7,brow,diff_bin6,NA
pp484,673,trial7,brow,diff_bin7,NA
pp484,673,trial7,brow,diff_bin8,NA
pp484,673,trial7,brow,diff_bin9,NA
pp484,673,trial7,brow,diff_bin10,NA
pp484,673,trial7,brow,diff_bin11,NA
pp484,673,trial7,brow,diff_bin12,NA
pp484,673,trial7,brow,diff_bin13,NA
pp484,673,trial7,brow,diff_bin14,NA
pp484,673,trial7,brow,diff_bin15,NA
pp484,673,trial7,brow,diff_bin16,NA
pp484,673,trial7,brow,diff_bin17,NA
pp484,673,trial7,brow,diff_bin18,NA
pp484,673,trial7,brow,diff_bin19,NA
pp484,673,trial7,brow,diff_bin20,NA
pp484,673,trial7,cheek,diff_bin1,0.148559643058183
pp484,673,trial7,cheek,diff_bin2,NA
pp484,673,trial7,cheek,diff_bin3,0.519551663629131
pp484,673,trial7,cheek,diff_bin4,0.894451720115383
pp484,673,trial7,cheek,diff_bin5,0.27483805357147
pp484,673,trial7,cheek,diff_bin6,0.19727439630799
pp484,673,trial7,cheek,diff_bin7,0.0448338564728022
pp484,673,trial7,cheek,diff_bin8,0.77086008429387
pp484,673,trial7,cheek,diff_bin9,-0.396638506265135
pp484,673,trial7,cheek,diff_bin10,-0.789884620242679
pp484,673,trial7,cheek,diff_bin11,-0.365998419123614
pp484,673,trial7,cheek,diff_bin12,-0.776043659709308
pp484,673,trial7,cheek,diff_bin13,-0.800577440733166
pp484,673,trial7,cheek,diff_bin14,-0.628840973566161
pp484,673,trial7,cheek,diff_bin15,-0.841666096120468
pp484,673,trial7,cheek,diff_bin16,-0.512034122319829
pp484,673,trial7,cheek,diff_bin17,-0.992966792147025
pp484,673,trial7,cheek,diff_bin18,-0.79327701253027
pp484,673,trial7,cheek,diff_bin19,-0.124595783938641
pp484,673,trial7,cheek,diff_bin20,-0.76567650887843
pp484,673,trial8,brow,diff_bin1,-0.211346061502368
pp484,673,trial8,brow,diff_bin2,-0.769606341505672
pp484,673,trial8,brow,diff_bin3,-0.29612816407074
pp484,673,trial8,brow,diff_bin4,-0.573356427253472
pp484,673,trial8,brow,diff_bin5,-0.612404335691902
pp484,673,trial8,brow,diff_bin6,-0.309768186881424
pp484,673,trial8,brow,diff_bin7,-0.125821038301607
pp484,673,trial8,brow,diff_bin8,3.03144306523033
pp484,673,trial8,brow,diff_bin9,NA
pp484,673,trial8,brow,diff_bin10,1.70669671037739
pp484,673,trial8,brow,diff_bin11,0.654007891105754
pp484,673,trial8,brow,diff_bin12,0.732014557506726
pp484,673,trial8,brow,diff_bin13,1.43466889162139
pp484,673,trial8,brow,diff_bin14,NA
pp484,673,trial8,brow,diff_bin15,0.804077858848577
pp484,673,trial8,brow,diff_bin16,1.07842358997764
pp484,673,trial8,brow,diff_bin17,-0.0500728506231005
pp484,673,trial8,brow,diff_bin18,0.0628510855002122
pp484,673,trial8,brow,diff_bin19,-0.037294615745989
pp484,673,trial8,brow,diff_bin20,-0.0810972162317158
pp484,673,trial8,cheek,diff_bin1,0.171872162858508
pp484,673,trial8,cheek,diff_bin2,-0.0369635063655911
pp484,673,trial8,cheek,diff_bin3,-0.065079653645145
pp484,673,trial8,cheek,diff_bin4,-0.123754470651318
pp484,673,trial8,cheek,diff_bin5,0.0401116464084755
pp484,673,trial8,cheek,diff_bin6,-0.196975865786681
pp484,673,trial8,cheek,diff_bin7,0.436397343875701
pp484,673,trial8,cheek,diff_bin8,0.814065592468628
pp484,673,trial8,cheek,diff_bin9,NA
pp484,673,trial8,cheek,diff_bin10,1.48874457062472
pp484,673,trial8,cheek,diff_bin11,2.41087821180684
pp484,673,trial8,cheek,diff_bin12,0.89955387811592
pp484,673,trial8,cheek,diff_bin13,0.394684488307483
pp484,673,trial8,cheek,diff_bin14,0.73061274219389
pp484,673,trial8,cheek,diff_bin15,1.84649269170491
pp484,673,trial8,cheek,diff_bin16,2.02113304667009
pp484,673,trial8,cheek,diff_bin17,0.478924373592942
pp484,673,trial8,cheek,diff_bin18,1.21363512567024
pp484,673,trial8,cheek,diff_bin19,0.427088619438552
pp484,673,trial8,cheek,diff_bin20,0.133090334226769
pp485,429,trial1,brow,diff_bin1,0.0626031742815647
pp485,429,trial1,brow,diff_bin2,0.27461358438039
pp485,429,trial1,brow,diff_bin3,-0.451652382677916
pp485,429,trial1,brow,diff_bin4,-0.0826553380064163
pp485,429,trial1,brow,diff_bin5,-0.418409405680484
pp485,429,trial1,brow,diff_bin6,0.0971226815956985
pp485,429,trial1,brow,diff_bin7,0.485826163031277
pp485,429,trial1,brow,diff_bin8,0.28807034146895
pp485,429,trial1,brow,diff_bin9,0.0941441108567285
pp485,429,trial1,brow,diff_bin10,0.288495851574518
pp485,429,trial1,brow,diff_bin11,0.807166075879258
pp485,429,trial1,brow,diff_bin12,3.30884636403484
pp485,429,trial1,brow,diff_bin13,7.33481022785829
pp485,429,trial1,brow,diff_bin14,7.2234063633445
pp485,429,trial1,brow,diff_bin15,6.44044117471937
pp485,429,trial1,brow,diff_bin16,4.83903389241745
pp485,429,trial1,brow,diff_bin17,5.35142784266508
pp485,429,trial1,brow,diff_bin18,4.65047972688802
pp485,429,trial1,brow,diff_bin19,4.6662767895572
pp485,429,trial1,brow,diff_bin20,4.28275921253322
pp485,429,trial1,cheek,diff_bin1,-0.082632915529057
pp485,429,trial1,cheek,diff_bin2,0.103802125337738
pp485,429,trial1,cheek,diff_bin3,-0.156068174382618
pp485,429,trial1,cheek,diff_bin4,-0.396886185275162
pp485,429,trial1,cheek,diff_bin5,NA
pp485,429,trial1,cheek,diff_bin6,0.15891506811551
pp485,429,trial1,cheek,diff_bin7,-0.229649427786584
pp485,429,trial1,cheek,diff_bin8,0.0751141961832154
pp485,429,trial1,cheek,diff_bin9,-0.51995959126632
pp485,429,trial1,cheek,diff_bin10,-0.322209972743161
pp485,429,trial1,cheek,diff_bin11,-0.430464931868242
pp485,429,trial1,cheek,diff_bin12,-0.219064822882244
pp485,429,trial1,cheek,diff_bin13,-0.139205803810876
pp485,429,trial1,cheek,diff_bin14,0.15300228882412
pp485,429,trial1,cheek,diff_bin15,-0.402652970016148
pp485,429,trial1,cheek,diff_bin16,-0.370242179826305
pp485,429,trial1,cheek,diff_bin17,-0.0784720708425233
pp485,429,trial1,cheek,diff_bin18,-0.291113133506961
pp485,429,trial1,cheek,diff_bin19,-0.0631426430500304
pp485,429,trial1,cheek,diff_bin20,-0.187092016343616
pp485,429,trial2,brow,diff_bin1,0.287006566205033
pp485,429,trial2,brow,diff_bin2,-0.0234828389509864
pp485,429,trial2,brow,diff_bin3,-0.238471819788782
pp485,429,trial2,brow,diff_bin4,-0.499336108883033
pp485,429,trial2,brow,diff_bin5,-0.0490932284298081
pp485,429,trial2,brow,diff_bin6,-0.120844869981066
pp485,429,trial2,brow,diff_bin7,0.511223797457315
pp485,429,trial2,brow,diff_bin8,0.743259776899394
pp485,429,trial2,brow,diff_bin9,0.253949749878786
pp485,429,trial2,brow,diff_bin10,0.690948628296234
pp485,429,trial2,brow,diff_bin11,1.23759614204201
pp485,429,trial2,brow,diff_bin12,NA
pp485,429,trial2,brow,diff_bin13,0.318308153345815
pp485,429,trial2,brow,diff_bin14,0.976173370934204
pp485,429,trial2,brow,diff_bin15,0.0739855696054857
pp485,429,trial2,brow,diff_bin16,0.519760593950256
pp485,429,trial2,brow,diff_bin17,0.259401598106365
pp485,429,trial2,brow,diff_bin18,0.194378335099387
pp485,429,trial2,brow,diff_bin19,0.249295733099146
pp485,429,trial2,brow,diff_bin20,0.162518265945048
pp485,429,trial2,cheek,diff_bin1,-0.125263324247228
pp485,429,trial2,cheek,diff_bin2,0.305493596721823
pp485,429,trial2,cheek,diff_bin3,0.179573296997774
pp485,429,trial2,cheek,diff_bin4,-0.157309128061058
pp485,429,trial2,cheek,diff_bin5,-0.325859836503278
pp485,429,trial2,cheek,diff_bin6,-0.764938446845397
pp485,429,trial2,cheek,diff_bin7,-0.727125858290581
pp485,429,trial2,cheek,diff_bin8,-0.576386484997734
pp485,429,trial2,cheek,diff_bin9,-0.30133275203529
pp485,429,trial2,cheek,diff_bin10,-0.141906702993363
pp485,429,trial2,cheek,diff_bin11,-0.444334414156688
pp485,429,trial2,cheek,diff_bin12,-0.470467438679128
pp485,429,trial2,cheek,diff_bin13,-0.748076076273655
pp485,429,trial2,cheek,diff_bin14,-0.188916948223675
pp485,429,trial2,cheek,diff_bin15,NA
pp485,429,trial2,cheek,diff_bin16,0.55696920979391
pp485,429,trial2,cheek,diff_bin17,-0.412288610342857
pp485,429,trial2,cheek,diff_bin18,-0.594854795623928
pp485,429,trial2,cheek,diff_bin19,-0.2270215258793
pp485,429,trial2,cheek,diff_bin20,-0.427399046309743
pp485,429,trial3,brow,diff_bin1,-0.0802352492810031
pp485,429,trial3,brow,diff_bin2,-1.85998445457874
pp485,429,trial3,brow,diff_bin3,0.283496107834104
pp485,429,trial3,brow,diff_bin4,-1.34554273694808
pp485,429,trial3,brow,diff_bin5,-0.530504724115826
pp485,429,trial3,brow,diff_bin6,0.602203176903889
pp485,429,trial3,brow,diff_bin7,-0.488857922533442
pp485,429,trial3,brow,diff_bin8,-0.531834443195723
pp485,429,trial3,brow,diff_bin9,-0.00858998525613641
pp485,429,trial3,brow,diff_bin10,-0.551195152999028
pp485,429,trial3,brow,diff_bin11,0.0365140859339797
pp485,429,trial3,brow,diff_bin12,-0.518111742291183
pp485,429,trial3,brow,diff_bin13,NA
pp485,429,trial3,brow,diff_bin14,-0.402133644142541
pp485,429,trial3,brow,diff_bin15,-0.561433989914237
pp485,429,trial3,brow,diff_bin16,-1.33394758657137
pp485,429,trial3,brow,diff_bin17,-0.550849426038255
pp485,429,trial3,brow,diff_bin18,-0.599091634256929
pp485,429,trial3,brow,diff_bin19,-0.169432805160514
pp485,429,trial3,brow,diff_bin20,-0.106909414023743
pp485,429,trial3,cheek,diff_bin1,-0.488497765654108
pp485,429,trial3,cheek,diff_bin2,2.23612553127351
pp485,429,trial3,cheek,diff_bin3,1.36300512257823
pp485,429,trial3,cheek,diff_bin4,0.789319536762982
pp485,429,trial3,cheek,diff_bin5,NA
pp485,429,trial3,cheek,diff_bin6,0.474774277916067
pp485,429,trial3,cheek,diff_bin7,NA
pp485,429,trial3,cheek,diff_bin8,-0.710847465920458
pp485,429,trial3,cheek,diff_bin9,0.270308910074292
pp485,429,trial3,cheek,diff_bin10,0.31907108990946
pp485,429,trial3,cheek,diff_bin11,-0.923488528584895
pp485,429,trial3,cheek,diff_bin12,0.0824139237034506
pp485,429,trial3,cheek,diff_bin13,-0.215122970021317
pp485,429,trial3,cheek,diff_bin14,-0.146432534055908
pp485,429,trial3,cheek,diff_bin15,-0.119058555855028
pp485,429,trial3,cheek,diff_bin16,-0.667925068101477
