pp_no,condition,bin,bin_no,trial,muscle,rms,outlier1.5SD
pp484,429,bin_14,14,trial8,cheek,8.2677,TRUE
pp484,429,bin_15,15,trial8,cheek,9.4514,TRUE
pp484,429,bin_16,16,trial8,cheek,9.3562,TRUE
pp484,429,bin_17,17,trial8,cheek,10.4616,TRUE
pp484,429,bin_18,18,trial8,cheek,7.7263,TRUE
pp484,429,bin_19,19,trial8,cheek,7.0846,TRUE
pp484,429,bin_20,20,trial8,cheek,9.3107,TRUE
pp484,673,bin_0,0,trial7,brow,10.9906,TRUE
pp484,673,bin_1,1,trial7,brow,12.9935,TRUE
pp484,673,bin_2,2,trial7,brow,17.7443,TRUE
pp484,673,bin_3,3,trial7,brow,12.6481,TRUE
pp484,673,bin_4,4,trial7,brow,7.1064,TRUE
pp484,673,bin_5,5,trial7,brow,6.2475,TRUE
pp484,673,bin_6,6,trial7,brow,3.819,TRUE
pp484,673,bin_7,7,trial7,brow,7.0624,TRUE
pp484,673,bin_8,8,trial7,brow,13.6222,TRUE
pp484,673,bin_9,9,trial7,brow,4.3896,TRUE
pp484,673,bin_10,10,trial7,brow,4.0737,TRUE
pp484,673,bin_11,11,trial7,brow,4.2674,TRUE
pp484,673,bin_12,12,trial7,brow,6.238,TRUE
pp484,673,bin_13,13,trial7,brow,5.9623,TRUE
pp484,673,bin_14,14,trial7,brow,5.3074,TRUE
pp484,673,bin_15,15,trial7,brow,4.9449,TRUE
pp484,673,bin_16,16,trial7,brow,6.2865,TRUE
pp484,673,bin_17,17,trial7,brow,5.5382,TRUE
pp484,673,bin_18,18,trial7,brow,5.2082,TRUE
pp484,673,bin_19,19,trial7,brow,8.361,TRUE
pp484,673,bin_20,20,trial7,brow,4.7945,TRUE
pp484,673,bin_0,0,trial4,cheek,15.3955,TRUE
pp484,673,bin_1,1,trial4,cheek,13.3852,TRUE
pp484,673,bin_2,2,trial4,cheek,12.8581,TRUE
pp484,673,bin_3,3,trial4,cheek,15.4861,TRUE
pp484,673,bin_4,4,trial4,cheek,13.8754,TRUE
pp484,673,bin_5,5,trial4,cheek,11.7355,TRUE
pp484,673,bin_6,6,trial4,cheek,8.364,TRUE
pp484,673,bin_7,7,trial4,cheek,7.075,TRUE
pp484,673,bin_8,8,trial4,cheek,6.4456,TRUE
pp484,673,bin_9,9,trial4,cheek,9.2197,TRUE
pp484,673,bin_10,10,trial4,cheek,7.176,TRUE
pp484,673,bin_11,11,trial4,cheek,10.073,TRUE
pp484,673,bin_12,12,trial4,cheek,9.3435,TRUE
pp484,673,bin_13,13,trial4,cheek,7.7039,TRUE
pp484,673,bin_14,14,trial4,cheek,7.7294,TRUE
pp484,673,bin_15,15,trial4,cheek,13.795,TRUE
pp484,673,bin_16,16,trial4,cheek,12.4293,TRUE
pp484,673,bin_17,17,trial4,cheek,8.8742,TRUE
pp484,673,bin_18,18,trial4,cheek,6.3554,TRUE
pp484,673,bin_19,19,trial4,cheek,6.8739,TRUE
pp484,673,bin_20,20,trial4,cheek,11.0155,TRUE
pp485,429,bin_0,0,trial8,brow,20.2251,TRUE
pp485,429,bin_1,1,trial8,brow,49.0665,TRUE
pp485,429,bin_2,2,trial8,brow,35.496,TRUE
pp485,429,bin_3,3,trial8,brow,82.2364,TRUE
pp485,429,bin_4,4,trial8,brow,49.0016,TRUE
pp485,429,bin_5,5,trial8,brow,14.5942,TRUE
pp485,429,bin_6,6,trial8,brow,18.4227,TRUE
pp485,429,bin_7,7,trial8,brow,40.192,TRUE
pp485,429,bin_8,8,trial8,brow,203.6196,TRUE
pp485,429,bin_9,9,trial8,brow,275.8206,TRUE
