pp_no,condition,trial,muscle,bin,Zdiff
5410,285,trial3,cheek,diff_bin15,5.97984574439422
5410,285,trial3,cheek,diff_bin16,4.70724576462625
5410,285,trial3,cheek,diff_bin17,0.652488665109948
5410,285,trial3,cheek,diff_bin18,0.0910452615217865
5410,285,trial3,cheek,diff_bin19,0.0297687262373568
5410,285,trial3,cheek,diff_bin20,0.0698198983769704
5410,285,trial4,brow,diff_bin1,-0.118515228130015
5410,285,trial4,brow,diff_bin2,-0.163816613532297
5410,285,trial4,brow,diff_bin3,-0.156080231270654
5410,285,trial4,brow,diff_bin4,-0.129848259628527
5410,285,trial4,brow,diff_bin5,0.153579996473513
5410,285,trial4,brow,diff_bin6,-0.122163111686498
5410,285,trial4,brow,diff_bin7,-0.320726840780689
5410,285,trial4,brow,diff_bin8,-0.288756625341847
5410,285,trial4,brow,diff_bin9,-0.362329108306875
5410,285,trial4,brow,diff_bin10,-0.190919568607853
5410,285,trial4,brow,diff_bin11,-0.00260270343636738
5410,285,trial4,brow,diff_bin12,0.0538677636416639
5410,285,trial4,brow,diff_bin13,-0.123771869322363
5410,285,trial4,brow,diff_bin14,-0.277997418223006
5410,285,trial4,brow,diff_bin15,-0.661506794258114
5410,285,trial4,brow,diff_bin16,-0.820712319025192
5410,285,trial4,brow,diff_bin17,0.138701550057745
5410,285,trial4,brow,diff_bin18,-0.181502700662887
5410,285,trial4,brow,diff_bin19,-0.57045316144095
5410,285,trial4,brow,diff_bin20,-0.702996346281149
5410,285,trial4,cheek,diff_bin1,-0.0561353123333013
5410,285,trial4,cheek,diff_bin2,-0.066569809191599
5410,285,trial4,cheek,diff_bin3,-0.0683088920013153
5410,285,trial4,cheek,diff_bin4,-0.0581927518322279
5410,285,trial4,cheek,diff_bin5,-0.0495686116692906
5410,285,trial4,cheek,diff_bin6,-0.0601123951522426
5410,285,trial4,cheek,diff_bin7,-0.0459716562404511
5410,285,trial4,cheek,diff_bin8,-0.0547240893975479
5410,285,trial4,cheek,diff_bin9,-0.0497111594405787
5410,285,trial4,cheek,diff_bin10,-0.0313129937596457
5410,285,trial4,cheek,diff_bin11,-0.0497776817338466
5410,285,trial4,cheek,diff_bin12,-0.056738764565088
5410,285,trial4,cheek,diff_bin13,-0.0515262677283154
5410,285,trial4,cheek,diff_bin14,-0.0196620892530219
5410,285,trial4,cheek,diff_bin15,-0.0369958982416695
5410,285,trial4,cheek,diff_bin16,0.0598035416477848
5410,285,trial4,cheek,diff_bin17,0.229886790756513
5410,285,trial4,cheek,diff_bin18,0.460053925463227
5410,285,trial4,cheek,diff_bin19,0.937498679023617
5410,285,trial4,cheek,diff_bin20,NA
5410,285,trial5,brow,diff_bin1,0.24236907236375901
5410,285,trial5,brow,diff_bin2,0.0287936876228031
5410,285,trial5,brow,diff_bin3,-0.140382035741068
5410,285,trial5,brow,diff_bin4,-0.575023262750477
5410,285,trial5,brow,diff_bin5,-0.300868418498485
5410,285,trial5,brow,diff_bin6,-0.53367716682236
5410,285,trial5,brow,diff_bin7,-0.880554004333794
5410,285,trial5,brow,diff_bin8,-0.863380260399339
5410,285,trial5,brow,diff_bin9,-0.838634084026005
5410,285,trial5,brow,diff_bin10,-0.192333635829187
5410,285,trial5,brow,diff_bin11,2.05236486880658
5410,285,trial5,brow,diff_bin12,1.90468706595254
5410,285,trial5,brow,diff_bin13,NA
5410,285,trial5,brow,diff_bin14,NA
5410,285,trial5,brow,diff_bin15,2.0359493928024
5410,285,trial5,brow,diff_bin16,0.517517862416253
5410,285,trial5,brow,diff_bin17,1.33083194568925
5410,285,trial5,brow,diff_bin18,-0.133649846143851
5410,285,trial5,brow,diff_bin19,0.428226690193795
