file_name,bin,bin_no,trial,muscle,rms
pp5414_285.xlsx,bin_0,0,trial1,brow,8.5922
pp5414_285.xlsx,bin_1,1,trial1,brow,8.9233
pp5414_285.xlsx,bin_2,2,trial1,brow,5.1098
pp5414_285.xlsx,bin_3,3,trial1,brow,5.3733
pp5414_285.xlsx,bin_4,4,trial1,brow,6.4679
pp5414_285.xlsx,bin_5,5,trial1,brow,5.4521
pp5414_285.xlsx,bin_6,6,trial1,brow,6.9541
pp5414_285.xlsx,bin_7,7,trial1,brow,6.1043
pp5414_285.xlsx,bin_8,8,trial1,brow,7.4632
pp5414_285.xlsx,bin_9,9,trial1,brow,5.9981
pp5414_285.xlsx,bin_10,10,trial1,brow,4.9727
pp5414_285.xlsx,bin_11,11,trial1,brow,9.2583
pp5414_285.xlsx,bin_12,12,trial1,brow,9.1692
pp5414_285.xlsx,bin_13,13,trial1,brow,17.9071
pp5414_285.xlsx,bin_14,14,trial1,brow,7.1424
pp5414_285.xlsx,bin_15,15,trial1,brow,7.551
pp5414_285.xlsx,bin_16,16,trial1,brow,6.0499
pp5414_285.xlsx,bin_17,17,trial1,brow,6.0959
pp5414_285.xlsx,bin_18,18,trial1,brow,5.6929
pp5414_285.xlsx,bin_19,19,trial1,brow,5.7485
pp5414_285.xlsx,bin_20,20,trial1,brow,8.3718
pp5414_285.xlsx,bin_0,0,trial2,brow,5.1384
pp5414_285.xlsx,bin_1,1,trial2,brow,7.2528
pp5414_285.xlsx,bin_2,2,trial2,brow,7.098
pp5414_285.xlsx,bin_3,3,trial2,brow,3.9667
pp5414_285.xlsx,bin_4,4,trial2,brow,5.569
pp5414_285.xlsx,bin_5,5,trial2,brow,5.4669
pp5414_285.xlsx,bin_6,6,trial2,brow,3.3332
pp5414_285.xlsx,bin_7,7,trial2,brow,4.7549
pp5414_285.xlsx,bin_8,8,trial2,brow,4.2788
pp5414_285.xlsx,bin_9,9,trial2,brow,5.1878
pp5414_285.xlsx,bin_10,10,trial2,brow,5.9617000000000004
pp5414_285.xlsx,bin_11,11,trial2,brow,4.2938
pp5414_285.xlsx,bin_12,12,trial2,brow,4.4254
pp5414_285.xlsx,bin_13,13,trial2,brow,5.739
pp5414_285.xlsx,bin_14,14,trial2,brow,4.1241
pp5414_285.xlsx,bin_15,15,trial2,brow,4.798
pp5414_285.xlsx,bin_16,16,trial2,brow,5.9654
pp5414_285.xlsx,bin_17,17,trial2,brow,5.6048
pp5414_285.xlsx,bin_18,18,trial2,brow,4.6459
pp5414_285.xlsx,bin_19,19,trial2,brow,4.4246
pp5414_285.xlsx,bin_20,20,trial2,brow,3.2028
pp5414_285.xlsx,bin_0,0,trial3,brow,5.9633
pp5414_285.xlsx,bin_1,1,trial3,brow,4.5548
pp5414_285.xlsx,bin_2,2,trial3,brow,3.3802
pp5414_285.xlsx,bin_3,3,trial3,brow,3.0876
pp5414_285.xlsx,bin_4,4,trial3,brow,2.5216
pp5414_285.xlsx,bin_5,5,trial3,brow,2.5193
pp5414_285.xlsx,bin_6,6,trial3,brow,2.7994
pp5414_285.xlsx,bin_7,7,trial3,brow,2.7638
pp5414_285.xlsx,bin_8,8,trial3,brow,2.4045
pp5414_285.xlsx,bin_9,9,trial3,brow,2.6665
pp5414_285.xlsx,bin_10,10,trial3,brow,2.2853
pp5414_285.xlsx,bin_11,11,trial3,brow,2.5339
pp5414_285.xlsx,bin_12,12,trial3,brow,3.4711
pp5414_285.xlsx,bin_13,13,trial3,brow,3.8686
pp5414_285.xlsx,bin_14,14,trial3,brow,3.0447
pp5414_285.xlsx,bin_15,15,trial3,brow,2.4624
pp5414_285.xlsx,bin_16,16,trial3,brow,2.7533
pp5414_285.xlsx,bin_17,17,trial3,brow,3.6115
pp5414_285.xlsx,bin_18,18,trial3,brow,3.9215
pp5414_285.xlsx,bin_19,19,trial3,brow,3.7139
pp5414_285.xlsx,bin_20,20,trial3,brow,4.0802
pp5414_285.xlsx,bin_0,0,trial4,brow,4.2038
pp5414_285.xlsx,bin_1,1,trial4,brow,4.9613
pp5414_285.xlsx,bin_2,2,trial4,brow,5.02
pp5414_285.xlsx,bin_3,3,trial4,brow,5.2403
pp5414_285.xlsx,bin_4,4,trial4,brow,5.2104
pp5414_285.xlsx,bin_5,5,trial4,brow,6.9707
pp5414_285.xlsx,bin_6,6,trial4,brow,5.5562
pp5414_285.xlsx,bin_7,7,trial4,brow,5.93
pp5414_285.xlsx,bin_8,8,trial4,brow,6.1271
pp5414_285.xlsx,bin_9,9,trial4,brow,4.8353
pp5414_285.xlsx,bin_10,10,trial4,brow,6.4735
pp5414_285.xlsx,bin_11,11,trial4,brow,5.7813
pp5414_285.xlsx,bin_12,12,trial4,brow,6.4365
pp5414_285.xlsx,bin_13,13,trial4,brow,4.6086
pp5414_285.xlsx,bin_14,14,trial4,brow,6.3076
pp5414_285.xlsx,bin_15,15,trial4,brow,6.104
pp5414_285.xlsx,bin_16,16,trial4,brow,4.7204
pp5414_285.xlsx,bin_17,17,trial4,brow,6.3184
pp5414_285.xlsx,bin_18,18,trial4,brow,6.0211
pp5414_285.xlsx,bin_19,19,trial4,brow,4.4962
pp5414_285.xlsx,bin_20,20,trial4,brow,5.0394
pp5414_285.xlsx,bin_0,0,trial5,brow,5.4403
pp5414_285.xlsx,bin_1,1,trial5,brow,5.0279
pp5414_285.xlsx,bin_2,2,trial5,brow,4.7058
pp5414_285.xlsx,bin_3,3,trial5,brow,11.6631
pp5414_285.xlsx,bin_4,4,trial5,brow,13.4775
pp5414_285.xlsx,bin_5,5,trial5,brow,7.927
pp5414_285.xlsx,bin_6,6,trial5,brow,5.9921
pp5414_285.xlsx,bin_7,7,trial5,brow,6.06
pp5414_285.xlsx,bin_8,8,trial5,brow,5.9752
pp5414_285.xlsx,bin_9,9,trial5,brow,7.5354
pp5414_285.xlsx,bin_10,10,trial5,brow,4.7031
pp5414_285.xlsx,bin_11,11,trial5,brow,6.4715
pp5414_285.xlsx,bin_12,12,trial5,brow,7.2308
pp5414_285.xlsx,bin_13,13,trial5,brow,5.56
pp5414_285.xlsx,bin_14,14,trial5,brow,7.0033
pp5414_285.xlsx,bin_15,15,trial5,brow,6.7097
pp5414_285.xlsx,bin_16,16,trial5,brow,5.7967
pp5414_285.xlsx,bin_17,17,trial5,brow,6.3435
pp5414_285.xlsx,bin_18,18,trial5,brow,4.6796
pp5414_285.xlsx,bin_19,19,trial5,brow,5.0848
pp5414_285.xlsx,bin_20,20,trial5,brow,5.0418
pp5414_285.xlsx,bin_0,0,trial6,brow,8.2785
pp5414_285.xlsx,bin_1,1,trial6,brow,8.8123
pp5414_285.xlsx,bin_2,2,trial6,brow,6.9222
pp5414_285.xlsx,bin_3,3,trial6,brow,7.0715
pp5414_285.xlsx,bin_4,4,trial6,brow,6.5233
pp5414_285.xlsx,bin_5,5,trial6,brow,6.9327
pp5414_285.xlsx,bin_6,6,trial6,brow,8.2501
pp5414_285.xlsx,bin_7,7,trial6,brow,8.0192
pp5414_285.xlsx,bin_8,8,trial6,brow,6.1687
pp5414_285.xlsx,bin_9,9,trial6,brow,9.8737
pp5414_285.xlsx,bin_10,10,trial6,brow,8.1534
pp5414_285.xlsx,bin_11,11,trial6,brow,6.7271
pp5414_285.xlsx,bin_12,12,trial6,brow,5.5302
pp5414_285.xlsx,bin_13,13,trial6,brow,7.0146
pp5414_285.xlsx,bin_14,14,trial6,brow,5.7955
pp5414_285.xlsx,bin_15,15,trial6,brow,7.0534
pp5414_285.xlsx,bin_16,16,trial6,brow,7.0898
pp5414_285.xlsx,bin_17,17,trial6,brow,5.8521
pp5414_285.xlsx,bin_18,18,trial6,brow,6.2561
pp5414_285.xlsx,bin_19,19,trial6,brow,5.6857
pp5414_285.xlsx,bin_20,20,trial6,brow,6.2589
pp5414_285.xlsx,bin_0,0,trial7,brow,4.9196
pp5414_285.xlsx,bin_1,1,trial7,brow,6.566
pp5414_285.xlsx,bin_2,2,trial7,brow,5.4204
pp5414_285.xlsx,bin_3,3,trial7,brow,6.773
pp5414_285.xlsx,bin_4,4,trial7,brow,5.5779
pp5414_285.xlsx,bin_5,5,trial7,brow,5.4478
pp5414_285.xlsx,bin_6,6,trial7,brow,5.9181
pp5414_285.xlsx,bin_7,7,trial7,brow,6.1047
pp5414_285.xlsx,bin_8,8,trial7,brow,6.5025
pp5414_285.xlsx,bin_9,9,trial7,brow,7.0952
pp5414_285.xlsx,bin_10,10,trial7,brow,7.7351
pp5414_285.xlsx,bin_11,11,trial7,brow,7.0689
pp5414_285.xlsx,bin_12,12,trial7,brow,5.7401
pp5414_285.xlsx,bin_13,13,trial7,brow,5.7903
pp5414_285.xlsx,bin_14,14,trial7,brow,7.5614
pp5414_285.xlsx,bin_15,15,trial7,brow,6.1386
pp5414_285.xlsx,bin_16,16,trial7,brow,6.1421
pp5414_285.xlsx,bin_17,17,trial7,brow,5.5671
pp5414_285.xlsx,bin_18,18,trial7,brow,7.4036
pp5414_285.xlsx,bin_19,19,trial7,brow,5.7827
pp5414_285.xlsx,bin_20,20,trial7,brow,7.7464
pp5414_285.xlsx,bin_0,0,trial8,brow,6.5305
pp5414_285.xlsx,bin_1,1,trial8,brow,6.5273
pp5414_285.xlsx,bin_2,2,trial8,brow,7.7371
pp5414_285.xlsx,bin_3,3,trial8,brow,6.7194
pp5414_285.xlsx,bin_4,4,trial8,brow,5.7796
pp5414_285.xlsx,bin_5,5,trial8,brow,5.1869
pp5414_285.xlsx,bin_6,6,trial8,brow,5.6096
pp5414_285.xlsx,bin_7,7,trial8,brow,5.3879
pp5414_285.xlsx,bin_8,8,trial8,brow,6.3284
pp5414_285.xlsx,bin_9,9,trial8,brow,5.318
pp5414_285.xlsx,bin_10,10,trial8,brow,3.8696
pp5414_285.xlsx,bin_11,11,trial8,brow,7.2438
pp5414_285.xlsx,bin_12,12,trial8,brow,5.6586
pp5414_285.xlsx,bin_13,13,trial8,brow,6.2356
pp5414_285.xlsx,bin_14,14,trial8,brow,6.8853
pp5414_285.xlsx,bin_15,15,trial8,brow,4.9149
pp5414_285.xlsx,bin_16,16,trial8,brow,6.1194
pp5414_285.xlsx,bin_17,17,trial8,brow,7.7918
pp5414_285.xlsx,bin_18,18,trial8,brow,5.227
pp5414_285.xlsx,bin_19,19,trial8,brow,4.7487
pp5414_285.xlsx,bin_20,20,trial8,brow,6.2371
pp5414_285.xlsx,bin_0,0,trial1,cheek,13.6532
pp5414_285.xlsx,bin_1,1,trial1,cheek,4.642
pp5414_285.xlsx,bin_2,2,trial1,cheek,3.42
pp5414_285.xlsx,bin_3,3,trial1,cheek,4.4159
pp5414_285.xlsx,bin_4,4,trial1,cheek,5.156
pp5414_285.xlsx,bin_5,5,trial1,cheek,5.3163
pp5414_285.xlsx,bin_6,6,trial1,cheek,6.3065
pp5414_285.xlsx,bin_7,7,trial1,cheek,3.1095
pp5414_285.xlsx,bin_8,8,trial1,cheek,3.1943
pp5414_285.xlsx,bin_9,9,trial1,cheek,3.0158
pp5414_285.xlsx,bin_10,10,trial1,cheek,3.3261
pp5414_285.xlsx,bin_11,11,trial1,cheek,4.9025
pp5414_285.xlsx,bin_12,12,trial1,cheek,16.0083
