pp_no,condition,bin,bin_no,trial,muscle,rms,outlier1.5SD
pp489,429,bin_1,1,trial1,brow,2.1451,FALSE
pp489,429,bin_2,2,trial1,brow,2.7,FALSE
pp489,429,bin_3,3,trial1,brow,1.1724,FALSE
pp489,429,bin_4,4,trial1,brow,1.6986,FALSE
pp489,429,bin_5,5,trial1,brow,1.4203,FALSE
pp489,429,bin_6,6,trial1,brow,1.3964,FALSE
pp489,429,bin_7,7,trial1,brow,2.3049,FALSE
pp489,429,bin_8,8,trial1,brow,1.9965,FALSE
pp489,429,bin_9,9,trial1,brow,1.8756,FALSE
pp489,429,bin_10,10,trial1,brow,4.296,FALSE
pp489,429,bin_0,0,trial2,brow,2.2528,FALSE
pp489,429,bin_1,1,trial2,brow,2.2544,FALSE
pp489,429,bin_2,2,trial2,brow,1.8102,FALSE
pp489,429,bin_3,3,trial2,brow,2.5612,FALSE
pp489,429,bin_4,4,trial2,brow,2.5886,FALSE
pp489,429,bin_5,5,trial2,brow,1.2176,FALSE
pp489,429,bin_6,6,trial2,brow,1.4682,FALSE
pp489,429,bin_7,7,trial2,brow,2.5633,FALSE
pp489,429,bin_8,8,trial2,brow,1.9044,FALSE
pp489,429,bin_9,9,trial2,brow,1.6673,FALSE
pp489,429,bin_10,10,trial2,brow,1.3254,FALSE
pp489,429,bin_0,0,trial3,brow,2.3452,FALSE
pp489,429,bin_1,1,trial3,brow,1.8767,FALSE
pp489,429,bin_2,2,trial3,brow,2.3998,FALSE
pp489,429,bin_3,3,trial3,brow,3.2671,FALSE
pp489,429,bin_4,4,trial3,brow,2.1615,FALSE
pp489,429,bin_5,5,trial3,brow,2.3993,FALSE
pp489,429,bin_6,6,trial3,brow,1.13,FALSE
pp489,429,bin_7,7,trial3,brow,1.6047,FALSE
pp489,429,bin_8,8,trial3,brow,2.581,FALSE
pp489,429,bin_9,9,trial3,brow,1.4695,FALSE
pp489,429,bin_10,10,trial3,brow,1.9134,FALSE
pp489,429,bin_0,0,trial4,brow,2.9202,FALSE
pp489,429,bin_1,1,trial4,brow,1.6933,FALSE
pp489,429,bin_2,2,trial4,brow,1.7478,FALSE
pp489,429,bin_3,3,trial4,brow,1.5294,FALSE
pp489,429,bin_4,4,trial4,brow,2.5902,FALSE
pp489,429,bin_5,5,trial4,brow,2.5644,FALSE
pp489,429,bin_6,6,trial4,brow,2.3477,FALSE
pp489,429,bin_7,7,trial4,brow,1.814,FALSE
pp489,429,bin_8,8,trial4,brow,1.9915,FALSE
pp489,429,bin_9,9,trial4,brow,1.5372,FALSE
pp489,429,bin_10,10,trial4,brow,1.5408,FALSE
pp489,429,bin_0,0,trial5,brow,2.366,FALSE
pp489,429,bin_1,1,trial5,brow,2.2111,FALSE
pp489,429,bin_2,2,trial5,brow,1.7588,FALSE
pp489,429,bin_3,3,trial5,brow,1.629,FALSE
pp489,429,bin_4,4,trial5,brow,1.6838,FALSE
pp489,429,bin_5,5,trial5,brow,1.6566,FALSE
pp489,429,bin_6,6,trial5,brow,1.9264,FALSE
pp489,429,bin_7,7,trial5,brow,1.6068,FALSE
pp489,429,bin_8,8,trial5,brow,3.9647,FALSE
pp489,429,bin_9,9,trial5,brow,2.4339,FALSE
pp489,429,bin_10,10,trial5,brow,1.4792,FALSE
pp489,429,bin_0,0,trial6,brow,4.0129,FALSE
pp489,429,bin_1,1,trial6,brow,3.2095,FALSE
pp489,429,bin_2,2,trial6,brow,2.2174,FALSE
pp489,429,bin_3,3,trial6,brow,3.0214,FALSE
pp489,429,bin_4,4,trial6,brow,2.2221,FALSE
pp489,429,bin_5,5,trial6,brow,2.3399,FALSE
pp489,429,bin_6,6,trial6,brow,1.5585,FALSE
pp489,429,bin_7,7,trial6,brow,1.256,FALSE
pp489,429,bin_8,8,trial6,brow,2.1461,FALSE
pp489,429,bin_9,9,trial6,brow,2.1939,FALSE
pp489,429,bin_10,10,trial6,brow,2.345,FALSE
pp489,429,bin_0,0,trial8,brow,4.2119,FALSE
pp489,429,bin_1,1,trial8,brow,7.8567,FALSE
pp489,429,bin_2,2,trial8,brow,8.9088,FALSE
pp489,429,bin_3,3,trial8,brow,5.0464,FALSE
pp489,429,bin_4,4,trial8,brow,4.0065,FALSE
pp489,429,bin_5,5,trial8,brow,8.9773,FALSE
pp489,429,bin_6,6,trial8,brow,8.5284,FALSE
pp489,429,bin_7,7,trial8,brow,6.4682,FALSE
pp489,429,bin_8,8,trial8,brow,5.8875,FALSE
pp489,429,bin_9,9,trial8,brow,3.4285,FALSE
pp489,429,bin_10,10,trial8,brow,4.0968,FALSE
pp489,429,bin_0,0,trial1,cheek,9.166,FALSE
pp489,429,bin_1,1,trial1,cheek,5.7558,FALSE
pp489,429,bin_2,2,trial1,cheek,10.9498,FALSE
pp489,429,bin_3,3,trial1,cheek,7.4457,FALSE
pp489,429,bin_4,4,trial1,cheek,6.1996,FALSE
pp489,429,bin_5,5,trial1,cheek,5.9248,FALSE
pp489,429,bin_6,6,trial1,cheek,6.2638,FALSE
pp489,429,bin_7,7,trial1,cheek,5.982,FALSE
pp489,429,bin_8,8,trial1,cheek,7.3142,FALSE
pp489,429,bin_9,9,trial1,cheek,6.1284,FALSE
pp489,429,bin_10,10,trial1,cheek,5.9749,FALSE
pp489,429,bin_0,0,trial2,cheek,5.7792,FALSE
pp489,429,bin_1,1,trial2,cheek,5.9115,FALSE
pp489,429,bin_2,2,trial2,cheek,7.2636,FALSE
pp489,429,bin_3,3,trial2,cheek,6.2419,FALSE
pp489,429,bin_4,4,trial2,cheek,8.6219,FALSE
pp489,429,bin_5,5,trial2,cheek,5.936,FALSE
pp489,429,bin_6,6,trial2,cheek,5.2642,FALSE
pp489,429,bin_7,7,trial2,cheek,5.2705,FALSE
pp489,429,bin_8,8,trial2,cheek,7.553,FALSE
pp489,429,bin_9,9,trial2,cheek,6.9626,FALSE
pp489,429,bin_10,10,trial2,cheek,6.3511,FALSE
pp489,429,bin_0,0,trial3,cheek,6.4875,FALSE
pp489,429,bin_1,1,trial3,cheek,7.0254,FALSE
pp489,429,bin_2,2,trial3,cheek,5.8505,FALSE
pp489,429,bin_3,3,trial3,cheek,7.5367,FALSE
pp489,429,bin_4,4,trial3,cheek,8.0728,FALSE
pp489,429,bin_5,5,trial3,cheek,6.0995,FALSE
pp489,429,bin_6,6,trial3,cheek,6.9569,FALSE
pp489,429,bin_7,7,trial3,cheek,5.2667,FALSE
pp489,429,bin_8,8,trial3,cheek,6.912,FALSE
pp489,429,bin_9,9,trial3,cheek,5.4262,FALSE
pp489,429,bin_10,10,trial3,cheek,5.6544,FALSE
pp489,429,bin_0,0,trial4,cheek,9.2317,FALSE
pp489,429,bin_1,1,trial4,cheek,9.1038,FALSE
pp489,429,bin_2,2,trial4,cheek,7.2884,FALSE
pp489,429,bin_3,3,trial4,cheek,9.4397,FALSE
pp489,429,bin_4,4,trial4,cheek,10.4764,FALSE
pp489,429,bin_5,5,trial4,cheek,17.5957,FALSE
pp489,429,bin_6,6,trial4,cheek,16.3494,FALSE
pp489,429,bin_7,7,trial4,cheek,7.9892,FALSE
pp489,429,bin_8,8,trial4,cheek,5.9105,FALSE
pp489,429,bin_9,9,trial4,cheek,6.9406,FALSE
pp489,429,bin_10,10,trial4,cheek,9.1255,FALSE
pp489,429,bin_0,0,trial5,cheek,8.8387,FALSE
pp489,429,bin_1,1,trial5,cheek,6.7241,FALSE
pp489,429,bin_2,2,trial5,cheek,6.2674,FALSE
pp489,429,bin_3,3,trial5,cheek,6.7585,FALSE
pp489,429,bin_4,4,trial5,cheek,12.4729,FALSE
pp489,429,bin_5,5,trial5,cheek,9.6164,FALSE
pp489,429,bin_6,6,trial5,cheek,12.6484,FALSE
pp489,429,bin_7,7,trial5,cheek,14.6687,FALSE
pp489,429,bin_8,8,trial5,cheek,21.6266,FALSE
pp489,429,bin_9,9,trial5,cheek,18.9262,FALSE
pp489,429,bin_10,10,trial5,cheek,8.7311,FALSE
pp489,429,bin_0,0,trial6,cheek,8.612,FALSE
pp489,429,bin_1,1,trial6,cheek,13.0962,FALSE
pp489,429,bin_2,2,trial6,cheek,7.5633,FALSE
pp489,429,bin_3,3,trial6,cheek,9.7195,FALSE
pp489,429,bin_4,4,trial6,cheek,5.9405,FALSE
pp489,429,bin_5,5,trial6,cheek,6.4061,FALSE
pp489,429,bin_6,6,trial6,cheek,5.8677,FALSE
pp489,429,bin_7,7,trial6,cheek,5.6645,FALSE
pp489,429,bin_8,8,trial6,cheek,8.2148,FALSE
pp489,429,bin_9,9,trial6,cheek,9.0157,FALSE
pp489,429,bin_10,10,trial6,cheek,6.1248,FALSE
pp489,429,bin_0,0,trial7,cheek,18.1796,FALSE
pp489,429,bin_1,1,trial7,cheek,18.0188,FALSE
pp489,429,bin_2,2,trial7,cheek,43.0898,FALSE
pp489,429,bin_3,3,trial7,cheek,15.3704,FALSE
pp489,429,bin_4,4,trial7,cheek,9.6813,FALSE
pp489,429,bin_5,5,trial7,cheek,10.3705,FALSE
pp489,429,bin_6,6,trial7,cheek,7.0189,FALSE
pp489,429,bin_7,7,trial7,cheek,4.9016,FALSE
pp489,429,bin_8,8,trial7,cheek,7.81,FALSE
pp489,429,bin_9,9,trial7,cheek,10.7392,FALSE
pp489,429,bin_10,10,trial7,cheek,8.6939,FALSE
pp489,673,bin_0,0,trial2,brow,3.4935,FALSE
pp489,673,bin_1,1,trial2,brow,2.3671,FALSE
pp489,673,bin_2,2,trial2,brow,2.0011,FALSE
pp489,673,bin_3,3,trial2,brow,1.8453,FALSE
pp489,673,bin_4,4,trial2,brow,1.5088,FALSE
pp489,673,bin_5,5,trial2,brow,1.3614,FALSE
pp489,673,bin_6,6,trial2,brow,1.1032,FALSE
pp489,673,bin_7,7,trial2,brow,2.1788,FALSE
pp489,673,bin_8,8,trial2,brow,6.6651,FALSE
pp489,673,bin_9,9,trial2,brow,1.3153,FALSE
pp489,673,bin_10,10,trial2,brow,2.2641,FALSE
pp489,673,bin_0,0,trial3,brow,2.1098,FALSE
pp489,673,bin_1,1,trial3,brow,1.5736,FALSE
pp489,673,bin_2,2,trial3,brow,1.8841,FALSE
pp489,673,bin_3,3,trial3,brow,2.9394,FALSE
pp489,673,bin_4,4,trial3,brow,1.599,FALSE
pp489,673,bin_5,5,trial3,brow,1.3691,FALSE
pp489,673,bin_6,6,trial3,brow,2.3089,FALSE
pp489,673,bin_7,7,trial3,brow,2.1216,FALSE
pp489,673,bin_8,8,trial3,brow,2.6771,FALSE
pp489,673,bin_9,9,trial3,brow,0.9923,FALSE
pp489,673,bin_10,10,trial3,brow,2.3431,FALSE
pp489,673,bin_0,0,trial4,brow,5.3609,FALSE
pp489,673,bin_1,1,trial4,brow,4.1012,FALSE
pp489,673,bin_2,2,trial4,brow,2.9754,FALSE
pp489,673,bin_3,3,trial4,brow,12.3013,FALSE
pp489,673,bin_4,4,trial4,brow,7.3889,FALSE
pp489,673,bin_5,5,trial4,brow,5.3314,FALSE
pp489,673,bin_6,6,trial4,brow,5.0539,FALSE
pp489,673,bin_7,7,trial4,brow,2.5517,FALSE
pp489,673,bin_8,8,trial4,brow,4.012,FALSE
pp489,673,bin_9,9,trial4,brow,2.4722,FALSE
pp489,673,bin_10,10,trial4,brow,2.9405,FALSE
pp489,673,bin_0,0,trial5,brow,5.2593,FALSE
pp489,673,bin_1,1,trial5,brow,4.6955,FALSE
pp489,673,bin_2,2,trial5,brow,3.6083,FALSE
pp489,673,bin_3,3,trial5,brow,2.28,FALSE
pp489,673,bin_4,4,trial5,brow,2.964,FALSE
pp489,673,bin_5,5,trial5,brow,2.965,FALSE
pp489,673,bin_6,6,trial5,brow,1.2457,FALSE
pp489,673,bin_7,7,trial5,brow,2.0928,FALSE
pp489,673,bin_8,8,trial5,brow,2.4269,FALSE
pp489,673,bin_9,9,trial5,brow,2.4496000000000002,FALSE
pp489,673,bin_10,10,trial5,brow,22.2281,FALSE
pp489,673,bin_0,0,trial6,brow,2.1834,FALSE
pp489,673,bin_1,1,trial6,brow,1.6719,FALSE
pp489,673,bin_2,2,trial6,brow,3.9375,FALSE
pp489,673,bin_3,3,trial6,brow,3.0858,FALSE
pp489,673,bin_4,4,trial6,brow,1.4875,FALSE
pp489,673,bin_5,5,trial6,brow,1.5688,FALSE
pp489,673,bin_6,6,trial6,brow,1.9577,FALSE
pp489,673,bin_7,7,trial6,brow,2.5006,FALSE
pp489,673,bin_8,8,trial6,brow,1.6993,FALSE
pp489,673,bin_9,9,trial6,brow,1.2637,FALSE
pp489,673,bin_10,10,trial6,brow,1.4206,FALSE
pp489,673,bin_0,0,trial7,brow,2.2081,FALSE
pp489,673,bin_1,1,trial7,brow,2.4251,FALSE
pp489,673,bin_2,2,trial7,brow,4.0105,FALSE
pp489,673,bin_3,3,trial7,brow,3.2411,FALSE
pp489,673,bin_4,4,trial7,brow,1.6531,FALSE
pp489,673,bin_5,5,trial7,brow,3.268,FALSE
pp489,673,bin_6,6,trial7,brow,1.3591,FALSE
pp489,673,bin_7,7,trial7,brow,1.6426,FALSE
pp489,673,bin_8,8,trial7,brow,1.8541,FALSE
pp489,673,bin_9,9,trial7,brow,2.1573,FALSE
pp489,673,bin_10,10,trial7,brow,1.7602,FALSE
pp489,673,bin_0,0,trial8,brow,1.871,FALSE
pp489,673,bin_1,1,trial8,brow,2.2365,FALSE
pp489,673,bin_2,2,trial8,brow,1.5455,FALSE
pp489,673,bin_3,3,trial8,brow,1.5283,FALSE
pp489,673,bin_4,4,trial8,brow,3.4418,FALSE
pp489,673,bin_5,5,trial8,brow,2.9475,FALSE
pp489,673,bin_6,6,trial8,brow,2.3037,FALSE
pp489,673,bin_7,7,trial8,brow,4.0133,FALSE
pp489,673,bin_8,8,trial8,brow,1.574,FALSE
pp489,673,bin_9,9,trial8,brow,2.2507,FALSE
pp489,673,bin_10,10,trial8,brow,1.5829,FALSE
pp489,673,bin_0,0,trial1,cheek,15.8689,FALSE
pp489,673,bin_1,1,trial1,cheek,7.0383,FALSE
pp489,673,bin_2,2,trial1,cheek,8.2349,FALSE
pp489,673,bin_3,3,trial1,cheek,8.6241,FALSE
pp489,673,bin_4,4,trial1,cheek,8.092,FALSE
pp489,673,bin_5,5,trial1,cheek,4.8162,FALSE
pp489,673,bin_6,6,trial1,cheek,7.2827,FALSE
pp489,673,bin_7,7,trial1,cheek,5.5897,FALSE
pp489,673,bin_8,8,trial1,cheek,9.1991,FALSE
pp489,673,bin_9,9,trial1,cheek,7.69,FALSE
pp489,673,bin_10,10,trial1,cheek,9.7438,FALSE
pp489,673,bin_0,0,trial2,cheek,9.3559,FALSE
pp489,673,bin_1,1,trial2,cheek,6.2073,FALSE
pp489,673,bin_2,2,trial2,cheek,7.7098,FALSE
pp489,673,bin_3,3,trial2,cheek,5.8751,FALSE
pp489,673,bin_4,4,trial2,cheek,6.1525,FALSE
pp489,673,bin_5,5,trial2,cheek,6.5644,FALSE
pp489,673,bin_6,6,trial2,cheek,5.1943,FALSE
pp489,673,bin_7,7,trial2,cheek,8.0046,FALSE
pp489,673,bin_8,8,trial2,cheek,9.1362,FALSE
pp489,673,bin_9,9,trial2,cheek,6.8837,FALSE
pp489,673,bin_10,10,trial2,cheek,9.9101,FALSE
pp489,673,bin_0,0,trial3,cheek,8.2165,FALSE
pp489,673,bin_1,1,trial3,cheek,6.9699,FALSE
pp489,673,bin_2,2,trial3,cheek,7.0419,FALSE
pp489,673,bin_3,3,trial3,cheek,6.8219,FALSE
pp489,673,bin_4,4,trial3,cheek,6.5244,FALSE
pp489,673,bin_5,5,trial3,cheek,4.8966,FALSE
pp489,673,bin_6,6,trial3,cheek,7.7134,FALSE
pp489,673,bin_7,7,trial3,cheek,10.0442,FALSE
pp489,673,bin_8,8,trial3,cheek,8.486,FALSE
pp489,673,bin_9,9,trial3,cheek,7.7386,FALSE
pp489,673,bin_10,10,trial3,cheek,8.5874,FALSE
pp489,673,bin_0,0,trial5,cheek,8.041,FALSE
pp489,673,bin_1,1,trial5,cheek,9.0803,FALSE
pp489,673,bin_2,2,trial5,cheek,6.7385,FALSE
pp489,673,bin_3,3,trial5,cheek,5.2921,FALSE
pp489,673,bin_4,4,trial5,cheek,6.6025,FALSE
pp489,673,bin_5,5,trial5,cheek,5.8825,FALSE
pp489,673,bin_6,6,trial5,cheek,6.3392,FALSE
pp489,673,bin_7,7,trial5,cheek,5.5573,FALSE
pp489,673,bin_8,8,trial5,cheek,5.9379,FALSE
pp489,673,bin_9,9,trial5,cheek,5.923,FALSE
pp489,673,bin_10,10,trial5,cheek,31.9579,FALSE
pp489,673,bin_0,0,trial6,cheek,5.274,FALSE
pp489,673,bin_1,1,trial6,cheek,6.1766,FALSE
pp489,673,bin_2,2,trial6,cheek,7.1366,FALSE
pp489,673,bin_3,3,trial6,cheek,5.48,FALSE
pp489,673,bin_4,4,trial6,cheek,5.2911,FALSE
pp489,673,bin_5,5,trial6,cheek,5.5443,FALSE
pp489,673,bin_6,6,trial6,cheek,5.1666,FALSE
pp489,673,bin_7,7,trial6,cheek,4.9868,FALSE
pp489,673,bin_8,8,trial6,cheek,7.7501,FALSE
pp489,673,bin_9,9,trial6,cheek,6.2026,FALSE
pp489,673,bin_10,10,trial6,cheek,6.5784,FALSE
pp489,673,bin_0,0,trial7,cheek,6.9677,FALSE
pp489,673,bin_1,1,trial7,cheek,7.4076,FALSE
pp489,673,bin_2,2,trial7,cheek,6.3028,FALSE
pp489,673,bin_3,3,trial7,cheek,7.8596,FALSE
pp489,673,bin_4,4,trial7,cheek,5.2186,FALSE
pp489,673,bin_5,5,trial7,cheek,6.9327,FALSE
pp489,673,bin_6,6,trial7,cheek,4.3894,FALSE
pp489,673,bin_7,7,trial7,cheek,5.1772,FALSE
pp489,673,bin_8,8,trial7,cheek,5.9125,FALSE
pp489,673,bin_9,9,trial7,cheek,5.2473,FALSE
pp489,673,bin_10,10,trial7,cheek,5.3128,FALSE
pp489,673,bin_0,0,trial8,cheek,6.6819,FALSE
pp489,673,bin_1,1,trial8,cheek,8.9315,FALSE
pp489,673,bin_2,2,trial8,cheek,10.0543,FALSE
pp489,673,bin_3,3,trial8,cheek,19.0026,FALSE
pp489,673,bin_4,4,trial8,cheek,48.4176,FALSE
pp489,673,bin_5,5,trial8,cheek,12.751,FALSE
pp489,673,bin_6,6,trial8,cheek,6.2943,FALSE
pp489,673,bin_7,7,trial8,cheek,7.8063,FALSE
pp489,673,bin_8,8,trial8,cheek,8.1328,FALSE
pp489,673,bin_9,9,trial8,cheek,8.5836,FALSE
pp489,673,bin_10,10,trial8,cheek,12.9551,FALSE
pp541,429,bin_0,0,trial1,brow,8.5221,FALSE
pp541,429,bin_1,1,trial1,brow,8.2598,FALSE
pp541,429,bin_2,2,trial1,brow,6.6814,FALSE
pp541,429,bin_3,3,trial1,brow,5.7659,FALSE
pp541,429,bin_4,4,trial1,brow,9.5159,FALSE
pp541,429,bin_5,5,trial1,brow,7.4344,FALSE
pp541,429,bin_6,6,trial1,brow,8.092,FALSE
pp541,429,bin_7,7,trial1,brow,6.8633,FALSE
pp541,429,bin_8,8,trial1,brow,8.1933,FALSE
pp541,429,bin_9,9,trial1,brow,7.1411,FALSE
pp541,429,bin_10,10,trial1,brow,8.9574,FALSE
pp541,429,bin_0,0,trial2,brow,7.8818,FALSE
pp541,429,bin_1,1,trial2,brow,5.5752,FALSE
pp541,429,bin_2,2,trial2,brow,7.3087,FALSE
pp541,429,bin_3,3,trial2,brow,10.5577,FALSE
pp541,429,bin_4,4,trial2,brow,7.6508,FALSE
pp541,429,bin_5,5,trial2,brow,16.0342,FALSE
pp541,429,bin_6,6,trial2,brow,8.5158,FALSE
pp541,429,bin_7,7,trial2,brow,15.264,FALSE
pp541,429,bin_8,8,trial2,brow,11.647,FALSE
pp541,429,bin_9,9,trial2,brow,8.136,FALSE
pp541,429,bin_10,10,trial2,brow,8.5519,FALSE
pp541,429,bin_0,0,trial3,brow,9.7714,FALSE
pp541,429,bin_1,1,trial3,brow,13.5236,FALSE
pp541,429,bin_2,2,trial3,brow,11.0485,FALSE
pp541,429,bin_3,3,trial3,brow,9.0095,FALSE
pp541,429,bin_4,4,trial3,brow,18.0239,FALSE
pp541,429,bin_5,5,trial3,brow,16.7199,FALSE
pp541,429,bin_6,6,trial3,brow,11.6165,FALSE
pp541,429,bin_7,7,trial3,brow,7.6303,FALSE
pp541,429,bin_8,8,trial3,brow,10.1546,FALSE
pp541,429,bin_9,9,trial3,brow,7.913,FALSE
pp541,429,bin_10,10,trial3,brow,8.9028,FALSE
pp541,429,bin_0,0,trial4,brow,8.1535,FALSE
pp541,429,bin_1,1,trial4,brow,7.6606,FALSE
pp541,429,bin_2,2,trial4,brow,9.0676,FALSE
pp541,429,bin_3,3,trial4,brow,6.1579,FALSE
pp541,429,bin_4,4,trial4,brow,6.3178,FALSE
pp541,429,bin_5,5,trial4,brow,7.563,FALSE
pp541,429,bin_6,6,trial4,brow,9.4717,FALSE
pp541,429,bin_7,7,trial4,brow,9.9765,FALSE
pp541,429,bin_8,8,trial4,brow,10.0891,FALSE
pp541,429,bin_9,9,trial4,brow,11.6013,FALSE
pp541,429,bin_10,10,trial4,brow,8.009,FALSE
pp541,429,bin_0,0,trial5,brow,8.0482,FALSE
pp541,429,bin_1,1,trial5,brow,6.4195,FALSE
pp541,429,bin_2,2,trial5,brow,6.8227,FALSE
pp541,429,bin_3,3,trial5,brow,4.8999,FALSE
pp541,429,bin_4,4,trial5,brow,6.8874,FALSE
pp541,429,bin_5,5,trial5,brow,9.1266,FALSE
pp541,429,bin_6,6,trial5,brow,8.1966,FALSE
pp541,429,bin_7,7,trial5,brow,6.6413,FALSE
pp541,429,bin_8,8,trial5,brow,8.8471,FALSE
pp541,429,bin_9,9,trial5,brow,7.2552,FALSE
pp541,429,bin_10,10,trial5,brow,6.797,FALSE
pp541,429,bin_0,0,trial7,brow,18.4426,FALSE
pp541,429,bin_1,1,trial7,brow,13.6174,FALSE
pp541,429,bin_2,2,trial7,brow,9.8369,FALSE
pp541,429,bin_3,3,trial7,brow,8.3159,FALSE
pp541,429,bin_4,4,trial7,brow,5.8856,FALSE
pp541,429,bin_5,5,trial7,brow,6.5285,FALSE
pp541,429,bin_6,6,trial7,brow,5.7351,FALSE
pp541,429,bin_7,7,trial7,brow,7.7307,FALSE
pp541,429,bin_8,8,trial7,brow,8.7523,FALSE
pp541,429,bin_9,9,trial7,brow,9.174,FALSE
pp541,429,bin_10,10,trial7,brow,9.2883,FALSE
pp541,429,bin_0,0,trial8,brow,8.4161,FALSE
pp541,429,bin_1,1,trial8,brow,7.1316,FALSE
pp541,429,bin_2,2,trial8,brow,6.3634,FALSE
pp541,429,bin_3,3,trial8,brow,7.5094,FALSE
pp541,429,bin_4,4,trial8,brow,6.3668,FALSE
pp541,429,bin_5,5,trial8,brow,6.1532,FALSE
pp541,429,bin_6,6,trial8,brow,8.6336,FALSE
pp541,429,bin_7,7,trial8,brow,8.538,FALSE
pp541,429,bin_8,8,trial8,brow,7.2737,FALSE
pp541,429,bin_9,9,trial8,brow,8.9664,FALSE
pp541,429,bin_10,10,trial8,brow,8.2651,FALSE
pp541,429,bin_0,0,trial1,cheek,1.9535,FALSE
pp541,429,bin_1,1,trial1,cheek,1.8241,FALSE
pp541,429,bin_2,2,trial1,cheek,2.2679,FALSE
pp541,429,bin_3,3,trial1,cheek,4.0747,FALSE
pp541,429,bin_4,4,trial1,cheek,1.7161,FALSE
pp541,429,bin_5,5,trial1,cheek,1.8961,FALSE
pp541,429,bin_6,6,trial1,cheek,2.015,FALSE
pp541,429,bin_7,7,trial1,cheek,1.5133,FALSE
pp541,429,bin_8,8,trial1,cheek,2.578,FALSE
pp541,429,bin_9,9,trial1,cheek,2.3646,FALSE
pp541,429,bin_10,10,trial1,cheek,2.1425,FALSE
pp541,429,bin_0,0,trial2,cheek,1.9574,FALSE
pp541,429,bin_1,1,trial2,cheek,1.7467,FALSE
pp541,429,bin_2,2,trial2,cheek,1.5755,FALSE
pp541,429,bin_3,3,trial2,cheek,8.6182,FALSE
pp541,429,bin_4,4,trial2,cheek,3.4247,FALSE
pp541,429,bin_5,5,trial2,cheek,15.1341,FALSE
pp541,429,bin_6,6,trial2,cheek,3.9644,FALSE
pp541,429,bin_7,7,trial2,cheek,2.1463,FALSE
pp541,429,bin_8,8,trial2,cheek,2.9955,FALSE
pp541,429,bin_9,9,trial2,cheek,2.3115,FALSE
pp541,429,bin_10,10,trial2,cheek,2.3387,FALSE
pp541,429,bin_0,0,trial3,cheek,2.5623,FALSE
pp541,429,bin_1,1,trial3,cheek,3.2137,FALSE
pp541,429,bin_2,2,trial3,cheek,6.0013,FALSE
pp541,429,bin_3,3,trial3,cheek,1.9069,FALSE
pp541,429,bin_4,4,trial3,cheek,2.2654,FALSE
pp541,429,bin_5,5,trial3,cheek,3.321,FALSE
pp541,429,bin_6,6,trial3,cheek,2.1503,FALSE
pp541,429,bin_7,7,trial3,cheek,1.8678,FALSE
pp541,429,bin_8,8,trial3,cheek,1.9051,FALSE
pp541,429,bin_9,9,trial3,cheek,1.8992,FALSE
pp541,429,bin_10,10,trial3,cheek,1.8089,FALSE
pp541,429,bin_0,0,trial4,cheek,1.9729,FALSE
pp541,429,bin_1,1,trial4,cheek,1.934,FALSE
pp541,429,bin_2,2,trial4,cheek,1.8499,FALSE
pp541,429,bin_3,3,trial4,cheek,1.9017,FALSE
pp541,429,bin_4,4,trial4,cheek,1.986,FALSE
pp541,429,bin_5,5,trial4,cheek,2.3366,FALSE
pp541,429,bin_6,6,trial4,cheek,2.5793,FALSE
pp541,429,bin_7,7,trial4,cheek,1.9777,FALSE
pp541,429,bin_8,8,trial4,cheek,2.8382,FALSE
pp541,429,bin_9,9,trial4,cheek,2.0253,FALSE
pp541,429,bin_10,10,trial4,cheek,1.6776,FALSE
pp541,429,bin_0,0,trial5,cheek,2.0671,FALSE
pp541,429,bin_1,1,trial5,cheek,2.3352,FALSE
pp541,429,bin_2,2,trial5,cheek,1.5292,FALSE
pp541,429,bin_3,3,trial5,cheek,2.2978,FALSE
pp541,429,bin_4,4,trial5,cheek,2.1273,FALSE
pp541,429,bin_5,5,trial5,cheek,2.1491,FALSE
pp541,429,bin_6,6,trial5,cheek,1.852,FALSE
pp541,429,bin_7,7,trial5,cheek,2.1849,FALSE
pp541,429,bin_8,8,trial5,cheek,1.5937,FALSE
pp541,429,bin_9,9,trial5,cheek,2.2052,FALSE
pp541,429,bin_10,10,trial5,cheek,2.3075,FALSE
pp541,429,bin_0,0,trial7,cheek,1.7,FALSE
pp541,429,bin_1,1,trial7,cheek,3.3069,FALSE
pp541,429,bin_2,2,trial7,cheek,3.7191,FALSE
pp541,429,bin_3,3,trial7,cheek,2.8861,FALSE
pp541,429,bin_4,4,trial7,cheek,2.1087,FALSE
pp541,429,bin_5,5,trial7,cheek,2.7483,FALSE
pp541,429,bin_6,6,trial7,cheek,2.6476,FALSE
pp541,429,bin_7,7,trial7,cheek,2.3478,FALSE
pp541,429,bin_8,8,trial7,cheek,2.6199,FALSE
pp541,429,bin_9,9,trial7,cheek,2.7246,FALSE
pp541,429,bin_10,10,trial7,cheek,2.761,FALSE
pp541,429,bin_0,0,trial8,cheek,1.6957,FALSE
pp541,429,bin_1,1,trial8,cheek,1.9369,FALSE
pp541,429,bin_2,2,trial8,cheek,1.7387,FALSE
pp541,429,bin_3,3,trial8,cheek,2.0226,FALSE
pp541,429,bin_4,4,trial8,cheek,1.7612,FALSE
pp541,429,bin_5,5,trial8,cheek,2.2708,FALSE
pp541,429,bin_6,6,trial8,cheek,1.8633,FALSE
pp541,429,bin_7,7,trial8,cheek,2.1271,FALSE
pp541,429,bin_8,8,trial8,cheek,2.728,FALSE
