pp_no,condition,trial,muscle,bin,Zdiff
pp5410,673,trial7,brow,diff_bin9,0.524831696509816
pp5410,673,trial7,brow,diff_bin10,0.0172566625985407
pp5410,673,trial7,cheek,diff_bin1,-0.26704740828161
pp5410,673,trial7,cheek,diff_bin2,-0.378952300863299
pp5410,673,trial7,cheek,diff_bin3,-0.291718499835288
pp5410,673,trial7,cheek,diff_bin4,-0.211961881752535
pp5410,673,trial7,cheek,diff_bin5,-0.367429492363119
pp5410,673,trial7,cheek,diff_bin6,0.426705131074078
pp5410,673,trial7,cheek,diff_bin7,0.300676670706901
pp5410,673,trial7,cheek,diff_bin8,0.166593080886621
pp5410,673,trial7,cheek,diff_bin9,0.193612080128423
pp5410,673,trial7,cheek,diff_bin10,0.0651634687596409
pp5410,673,trial8,brow,diff_bin1,-0.648995488377364
pp5410,673,trial8,brow,diff_bin2,-0.522703842449562
pp5410,673,trial8,brow,diff_bin3,-0.721950484728917
pp5410,673,trial8,brow,diff_bin4,-0.483584063957206
pp5410,673,trial8,brow,diff_bin5,0.0290650834823662
pp5410,673,trial8,brow,diff_bin6,0.152995045233403
pp5410,673,trial8,brow,diff_bin7,0.521487925843703
pp5410,673,trial8,brow,diff_bin8,0.905717573295219
pp5410,673,trial8,brow,diff_bin9,0.219402798322638
pp5410,673,trial8,brow,diff_bin10,-0.0611465754677285
pp5410,673,trial8,cheek,diff_bin1,-0.242267951757711
pp5410,673,trial8,cheek,diff_bin2,-0.320037878719744
pp5410,673,trial8,cheek,diff_bin3,-0.261484673143592
pp5410,673,trial8,cheek,diff_bin4,-0.411823008497043
pp5410,673,trial8,cheek,diff_bin5,-0.225254651432994
pp5410,673,trial8,cheek,diff_bin6,-0.211239448617727
pp5410,673,trial8,cheek,diff_bin7,-0.339579695016288
pp5410,673,trial8,cheek,diff_bin8,-0.467450359877224
pp5410,673,trial8,cheek,diff_bin9,-0.439745049157354
pp5410,673,trial8,cheek,diff_bin10,-0.450653789492949
pp5411,429,trial1,brow,diff_bin1,-0.163628765743936
pp5411,429,trial1,brow,diff_bin2,-0.464247654705539
pp5411,429,trial1,brow,diff_bin3,NA
pp5411,429,trial1,brow,diff_bin4,-0.34672423179553
pp5411,429,trial1,brow,diff_bin5,-0.437548743757265
pp5411,429,trial1,brow,diff_bin6,-0.455388196670785
pp5411,429,trial1,brow,diff_bin7,-0.202863508469278
pp5411,429,trial1,brow,diff_bin8,-0.108001012233198
pp5411,429,trial1,brow,diff_bin9,-0.713517848118769
pp5411,429,trial1,brow,diff_bin10,-0.788190422983129
pp5411,429,trial1,cheek,diff_bin1,NA
pp5411,429,trial1,cheek,diff_bin2,NA
pp5411,429,trial1,cheek,diff_bin3,NA
pp5411,429,trial1,cheek,diff_bin4,NA
pp5411,429,trial1,cheek,diff_bin5,NA
pp5411,429,trial1,cheek,diff_bin6,NA
pp5411,429,trial1,cheek,diff_bin7,NA
pp5411,429,trial1,cheek,diff_bin8,NA
pp5411,429,trial1,cheek,diff_bin9,NA
pp5411,429,trial1,cheek,diff_bin10,NA
pp5411,429,trial2,brow,diff_bin1,-0.526263860948821
pp5411,429,trial2,brow,diff_bin2,0.0731658643142313
pp5411,429,trial2,brow,diff_bin3,-0.060750569381174
pp5411,429,trial2,brow,diff_bin4,-0.0949227646580842
pp5411,429,trial2,brow,diff_bin5,NA
pp5411,429,trial2,brow,diff_bin6,0.0676211694897592
pp5411,429,trial2,brow,diff_bin7,0.423265127742048
pp5411,429,trial2,brow,diff_bin8,-0.00982375278683656
pp5411,429,trial2,brow,diff_bin9,-0.0230828056279659
pp5411,429,trial2,brow,diff_bin10,-0.214193971806242
pp5411,429,trial2,cheek,diff_bin1,-0.186388081962232
pp5411,429,trial2,cheek,diff_bin2,-0.701373077289485
pp5411,429,trial2,cheek,diff_bin3,0.241117601311991
pp5411,429,trial2,cheek,diff_bin4,NA
pp5411,429,trial2,cheek,diff_bin5,0.370138596726885
pp5411,429,trial2,cheek,diff_bin6,-0.549273368895777
pp5411,429,trial2,cheek,diff_bin7,-0.826217924641546
pp5411,429,trial2,cheek,diff_bin8,-0.403108186696621
pp5411,429,trial2,cheek,diff_bin9,-1.24559110905657
pp5411,429,trial2,cheek,diff_bin10,-0.292989756197707
pp5411,429,trial3,brow,diff_bin1,0.388249174557066
pp5411,429,trial3,brow,diff_bin2,0.287118762432453
pp5411,429,trial3,brow,diff_bin3,1.17945301864045
pp5411,429,trial3,brow,diff_bin4,0.781380091296548
pp5411,429,trial3,brow,diff_bin5,-0.291096478284792
pp5411,429,trial3,brow,diff_bin6,-0.424048617228115
pp5411,429,trial3,brow,diff_bin7,0.0989607489324283
pp5411,429,trial3,brow,diff_bin8,-0.184240566069691
pp5411,429,trial3,brow,diff_bin9,-0.457135980908933
pp5411,429,trial3,brow,diff_bin10,-0.6211263571849
pp5411,429,trial3,cheek,diff_bin1,-0.782038674082101
pp5411,429,trial3,cheek,diff_bin2,0.183530717498188
pp5411,429,trial3,cheek,diff_bin3,-0.603123699179676
pp5411,429,trial3,cheek,diff_bin4,-0.714121318744448
pp5411,429,trial3,cheek,diff_bin5,-0.854351974749052
pp5411,429,trial3,cheek,diff_bin6,-0.185289095629907
pp5411,429,trial3,cheek,diff_bin7,-0.408163523825313
pp5411,429,trial3,cheek,diff_bin8,-0.620487683230403
pp5411,429,trial3,cheek,diff_bin9,-0.169463692444435
pp5411,429,trial3,cheek,diff_bin10,-1.1508584872102
pp5411,429,trial4,brow,diff_bin1,0.295315267825151
pp5411,429,trial4,brow,diff_bin2,0.372940995367763
pp5411,429,trial4,brow,diff_bin3,-0.315505189196871
pp5411,429,trial4,brow,diff_bin4,-0.55971283516167
pp5411,429,trial4,brow,diff_bin5,0.123128386156487
pp5411,429,trial4,brow,diff_bin6,-0.0838936434311449
pp5411,429,trial4,brow,diff_bin7,-0.365286905773111
pp5411,429,trial4,brow,diff_bin8,0.180503923905373
pp5411,429,trial4,brow,diff_bin9,-0.279223599149781
pp5411,429,trial4,brow,diff_bin10,0.0937173962179817
pp5411,429,trial4,cheek,diff_bin1,-0.752366043109341
pp5411,429,trial4,cheek,diff_bin2,-0.407064537492988
pp5411,429,trial4,cheek,diff_bin3,-0.295627323395286
pp5411,429,trial4,cheek,diff_bin4,-0.720055844939001
pp5411,429,trial4,cheek,diff_bin5,-0.245953141174219
pp5411,429,trial4,cheek,diff_bin6,0.220676455530756
pp5411,429,trial4,cheek,diff_bin7,-0.476520473695896
pp5411,429,trial4,cheek,diff_bin8,-0.617630318766359
pp5411,429,trial4,cheek,diff_bin9,-0.114514375828211
pp5411,429,trial4,cheek,diff_bin10,0.349038059146255
pp5411,429,trial5,brow,diff_bin1,0.082929348679063
pp5411,429,trial5,brow,diff_bin2,0.104686249022916
pp5411,429,trial5,brow,diff_bin3,-0.349014431831724
pp5411,429,trial5,brow,diff_bin4,0.0916682698698073
pp5411,429,trial5,brow,diff_bin5,-1.06319523259255
pp5411,429,trial5,brow,diff_bin6,-0.320447199801292
pp5411,429,trial5,brow,diff_bin7,-1.22833070888661
pp5411,429,trial5,brow,diff_bin8,-0.861898703095406
pp5411,429,trial5,brow,diff_bin9,-0.798014175769965
pp5411,429,trial5,brow,diff_bin10,-0.211060013861976
pp5411,429,trial5,cheek,diff_bin1,0.170782476043225
pp5411,429,trial5,cheek,diff_bin2,0.167485517046251
pp5411,429,trial5,cheek,diff_bin3,0.539822086437786
pp5411,429,trial5,cheek,diff_bin4,-0.0654995854065387
pp5411,429,trial5,cheek,diff_bin5,0.108360052367194
pp5411,429,trial5,cheek,diff_bin6,-0.0997879589750627
pp5411,429,trial5,cheek,diff_bin7,0.842482922359948
pp5411,429,trial5,cheek,diff_bin8,-0.349257856412721
pp5411,429,trial5,cheek,diff_bin9,-0.746211719648323
pp5411,429,trial5,cheek,diff_bin10,-0.00967107972445536
pp5411,429,trial6,brow,diff_bin1,0.58038490390943
pp5411,429,trial6,brow,diff_bin2,-1.1553456498384
pp5411,429,trial6,brow,diff_bin3,0.692182826728951
pp5411,429,trial6,brow,diff_bin4,0.366673079479228
pp5411,429,trial6,brow,diff_bin5,-1.05053886397147
pp5411,429,trial6,brow,diff_bin6,-0.798616859990016
pp5411,429,trial6,brow,diff_bin7,0.0969718910062587
pp5411,429,trial6,brow,diff_bin8,0.265602935776621
pp5411,429,trial6,brow,diff_bin9,0.196776397846759
pp5411,429,trial6,brow,diff_bin10,0.116197517625896
pp5411,429,trial6,cheek,diff_bin1,-1.89069608613104
pp5411,429,trial6,cheek,diff_bin2,-0.614333359769385
pp5411,429,trial6,cheek,diff_bin3,-0.42245034614553
pp5411,429,trial6,cheek,diff_bin4,-1.46253101105742
pp5411,429,trial6,cheek,diff_bin5,-0.414757441819259
pp5411,429,trial6,cheek,diff_bin6,-0.12066869928922801
pp5411,429,trial6,cheek,diff_bin7,-0.765993473630164
pp5411,429,trial6,cheek,diff_bin8,-1.14228639381807
pp5411,429,trial6,cheek,diff_bin9,-0.765773676363699
pp5411,429,trial6,cheek,diff_bin10,NA
pp5411,429,trial7,brow,diff_bin1,0.739312732736966
pp5411,429,trial7,brow,diff_bin2,1.16107114992889
pp5411,429,trial7,brow,diff_bin3,0.171463660604603
pp5411,429,trial7,brow,diff_bin4,NA
pp5411,429,trial7,brow,diff_bin5,0.70062040580967
pp5411,429,trial7,brow,diff_bin6,0.436403643739168
pp5411,429,trial7,brow,diff_bin7,0.664278547340575
pp5411,429,trial7,brow,diff_bin8,0.413742717065238
pp5411,429,trial7,brow,diff_bin9,-0.377581663862158
pp5411,429,trial7,brow,diff_bin10,0.685914910840418
pp5411,429,trial7,cheek,diff_bin1,-0.129240792681359
pp5411,429,trial7,cheek,diff_bin2,1.06469795875596
pp5411,429,trial7,cheek,diff_bin3,0.415856428151584
pp5411,429,trial7,cheek,diff_bin4,-0.266394286955455
pp5411,429,trial7,cheek,diff_bin5,0.284197865539111
pp5411,429,trial7,cheek,diff_bin6,NA
pp5411,429,trial7,cheek,diff_bin7,0.0846219475889851
pp5411,429,trial7,cheek,diff_bin8,0.708186792549896
pp5411,429,trial7,cheek,diff_bin9,0.286176040937295
pp5411,429,trial7,cheek,diff_bin10,1.24009617739495
pp5411,429,trial8,brow,diff_bin1,-0.372820458523753
pp5411,429,trial8,brow,diff_bin2,0.161338565707741
pp5411,429,trial8,brow,diff_bin3,0.261926562034307
pp5411,429,trial8,brow,diff_bin4,0.0961281330981867
pp5411,429,trial8,brow,diff_bin5,0.542837677000232
pp5411,429,trial8,brow,diff_bin6,-1.04240262700078
pp5411,429,trial8,brow,diff_bin7,0.645956947051014
pp5411,429,trial8,brow,diff_bin8,0.379932132320358
pp5411,429,trial8,brow,diff_bin9,1.20295770322245
pp5411,429,trial8,brow,diff_bin10,0.0982977962903717
pp5411,429,trial8,cheek,diff_bin1,-0.267273476021315
pp5411,429,trial8,cheek,diff_bin2,0.263756719757875
pp5411,429,trial8,cheek,diff_bin3,-0.454980341582336
pp5411,429,trial8,cheek,diff_bin4,-0.67961314790946
pp5411,429,trial8,cheek,diff_bin5,-1.39988879011493
pp5411,429,trial8,cheek,diff_bin6,-0.734122869992754
pp5411,429,trial8,cheek,diff_bin7,-0.616091737901105
pp5411,429,trial8,cheek,diff_bin8,0.269251651419498
pp5411,429,trial8,cheek,diff_bin9,-0.239798817713202
pp5411,429,trial8,cheek,diff_bin10,1.04425681297472
pp5411,673,trial1,brow,diff_bin1,NA
pp5411,673,trial1,brow,diff_bin2,NA
pp5411,673,trial1,brow,diff_bin3,NA
pp5411,673,trial1,brow,diff_bin4,NA
pp5411,673,trial1,brow,diff_bin5,NA
pp5411,673,trial1,brow,diff_bin6,NA
pp5411,673,trial1,brow,diff_bin7,NA
pp5411,673,trial1,brow,diff_bin8,NA
pp5411,673,trial1,brow,diff_bin9,NA
pp5411,673,trial1,brow,diff_bin10,NA
pp5411,673,trial1,cheek,diff_bin1,-0.398492444100857
pp5411,673,trial1,cheek,diff_bin2,-0.0613234373437057
pp5411,673,trial1,cheek,diff_bin3,0.232325710653396
pp5411,673,trial1,cheek,diff_bin4,-0.113635186762351
pp5411,673,trial1,cheek,diff_bin5,0.558944448620232
pp5411,673,trial1,cheek,diff_bin6,-0.141109845070464
pp5411,673,trial1,cheek,diff_bin7,NA
pp5411,673,trial1,cheek,diff_bin8,-0.0800062049932223
pp5411,673,trial1,cheek,diff_bin9,-0.409042712891172
pp5411,673,trial1,cheek,diff_bin10,0.129460589947824
pp5411,673,trial2,brow,diff_bin1,-0.261203340970246
pp5411,673,trial2,brow,diff_bin2,-0.0471299060080138
pp5411,673,trial2,brow,diff_bin3,-0.443937196489809
pp5411,673,trial2,brow,diff_bin4,-0.735033674774601
pp5411,673,trial2,brow,diff_bin5,-0.545549755990463
pp5411,673,trial2,brow,diff_bin6,-0.675669279099545
pp5411,673,trial2,brow,diff_bin7,-0.867684471607899
pp5411,673,trial2,brow,diff_bin8,-0.578757656515291
pp5411,673,trial2,brow,diff_bin9,-1.2786548412609
pp5411,673,trial2,brow,diff_bin10,-0.970683204814671
pp5411,673,trial2,cheek,diff_bin1,NA
pp5411,673,trial2,cheek,diff_bin2,NA
pp5411,673,trial2,cheek,diff_bin3,NA
pp5411,673,trial2,cheek,diff_bin4,NA
pp5411,673,trial2,cheek,diff_bin5,NA
pp5411,673,trial2,cheek,diff_bin6,NA
pp5411,673,trial2,cheek,diff_bin7,NA
pp5411,673,trial2,cheek,diff_bin8,NA
pp5411,673,trial2,cheek,diff_bin9,NA
pp5411,673,trial2,cheek,diff_bin10,NA
pp5411,673,trial3,brow,diff_bin1,-0.182854392363573
pp5411,673,trial3,brow,diff_bin2,0.180624460749383
pp5411,673,trial3,brow,diff_bin3,-0.316168141838927
pp5411,673,trial3,brow,diff_bin4,-0.283864267644176
pp5411,673,trial3,brow,diff_bin5,-0.0486968849801473
pp5411,673,trial3,brow,diff_bin6,-0.331054442074195
pp5411,673,trial3,brow,diff_bin7,-0.687722963500572
pp5411,673,trial3,brow,diff_bin8,-0.279283867571786
pp5411,673,trial3,brow,diff_bin9,-0.519634334528256
pp5411,673,trial3,brow,diff_bin10,-0.451832359772481
pp5411,673,trial3,cheek,diff_bin1,-3.31674075095529
pp5411,673,trial3,cheek,diff_bin2,-3.04463173507175
pp5411,673,trial3,cheek,diff_bin3,-2.97429660980298
pp5411,673,trial3,cheek,diff_bin4,-2.36435919536289
pp5411,673,trial3,cheek,diff_bin5,-2.70790232284752
pp5411,673,trial3,cheek,diff_bin6,-2.48195073292161
pp5411,673,trial3,cheek,diff_bin7,-3.71896974858605
pp5411,673,trial3,cheek,diff_bin8,-3.49169937506134
pp5411,673,trial3,cheek,diff_bin9,-2.87033250276508
pp5411,673,trial3,cheek,diff_bin10,-3.39762614501437
pp5411,673,trial4,brow,diff_bin1,-0.226187387785264
pp5411,673,trial4,brow,diff_bin2,0.163568497321931
pp5411,673,trial4,brow,diff_bin3,-0.735997969526683
pp5411,673,trial4,brow,diff_bin4,-0.388490248245087
pp5411,673,trial4,brow,diff_bin5,-0.298147883659393
pp5411,673,trial4,brow,diff_bin6,-0.517042792382035
pp5411,673,trial4,brow,diff_bin7,-0.452013165038497
pp5411,673,trial4,brow,diff_bin8,-0.187374524013958
pp5411,673,trial4,brow,diff_bin9,-0.525118760930723
pp5411,673,trial4,brow,diff_bin10,-0.0229622687839557
pp5411,673,trial4,cheek,diff_bin1,0.320684211772283
pp5411,673,trial4,cheek,diff_bin2,-0.531909384845049
pp5411,673,trial4,cheek,diff_bin3,0.0892376901847479
pp5411,673,trial4,cheek,diff_bin4,NA
pp5411,673,trial4,cheek,diff_bin5,1.50297370808696
pp5411,673,trial4,cheek,diff_bin6,-0.64642376067326
pp5411,673,trial4,cheek,diff_bin7,-0.00197817539818435
pp5411,673,trial4,cheek,diff_bin8,-0.581143972533187
pp5411,673,trial4,cheek,diff_bin9,-0.204411457812354
pp5411,673,trial4,cheek,diff_bin10,1.18954280610802
pp5411,673,trial5,brow,diff_bin1,0.601599388455237
pp5411,673,trial5,brow,diff_bin2,0.276089641205514
pp5411,673,trial5,brow,diff_bin3,0.259997972530143
pp5411,673,trial5,brow,diff_bin4,-0.0619559378212768
pp5411,673,trial5,brow,diff_bin5,0.307851099602219
pp5411,673,trial5,brow,diff_bin6,-0.096128133098187
pp5411,673,trial5,brow,diff_bin7,0.487149655067489
pp5411,673,trial5,brow,diff_bin8,-0.241194224864542
pp5411,673,trial5,brow,diff_bin9,-0.593282346218528
pp5411,673,trial5,brow,diff_bin10,-0.0577371482809171
pp5411,673,trial5,cheek,diff_bin1,-0.800281847198688
pp5411,673,trial5,cheek,diff_bin2,1.73705779687208
pp5411,673,trial5,cheek,diff_bin3,-0.748189895046508
pp5411,673,trial5,cheek,diff_bin4,1.30076022293926
pp5411,673,trial5,cheek,diff_bin5,-0.213862740270345
pp5411,673,trial5,cheek,diff_bin6,-0.922489127353171
pp5411,673,trial5,cheek,diff_bin7,-0.654995854065392
pp5411,673,trial5,cheek,diff_bin8,-1.32823488124737
pp5411,673,trial5,cheek,diff_bin9,2.15621118402063
pp5411,673,trial5,cheek,diff_bin10,3.07650233870915
pp5411,673,trial6,brow,diff_bin1,-0.00391744743033412
pp5411,673,trial6,brow,diff_bin2,0.445986322837983
pp5411,673,trial6,brow,diff_bin3,0.068043048443795
pp5411,673,trial6,brow,diff_bin4,0.168088628972315
pp5411,673,trial6,brow,diff_bin5,0.613351730746238
pp5411,673,trial6,brow,diff_bin6,-0.0872686750634325
pp5411,673,trial6,brow,diff_bin7,0.828751070992583
pp5411,673,trial6,brow,diff_bin8,1.16450644998318
pp5411,673,trial6,brow,diff_bin9,0.342867052787201
pp5411,673,trial6,brow,diff_bin10,0.0224801214079141
pp5411,673,trial6,cheek,diff_bin1,-0.800721441731618
pp5411,673,trial6,cheek,diff_bin2,-0.248590708371798
pp5411,673,trial6,cheek,diff_bin3,-0.351236031810905
pp5411,673,trial6,cheek,diff_bin4,0.708406589816361
pp5411,673,trial6,cheek,diff_bin5,0.417614806283303
pp5411,673,trial6,cheek,diff_bin6,-0.241117601311992
pp5411,673,trial6,cheek,diff_bin7,-0.685987268636942
pp5411,673,trial6,cheek,diff_bin8,-0.287934419069015
pp5411,673,trial6,cheek,diff_bin9,-0.268372462353639
pp5411,673,trial6,cheek,diff_bin10,0.346400491948677
pp5411,673,trial7,brow,diff_bin1,0.730754616812236
pp5411,673,trial7,brow,diff_bin2,0.715265632356917
pp5411,673,trial7,brow,diff_bin3,0.150610786590827
pp5411,673,trial7,brow,diff_bin4,-0.640894399602584
pp5411,673,trial7,brow,diff_bin5,-0.295917952045203
pp5411,673,trial7,brow,diff_bin6,-0.474312481180396
pp5411,673,trial7,brow,diff_bin7,-0.400423395802103
pp5411,673,trial7,brow,diff_bin8,-0.583518861853697
pp5411,673,trial7,brow,diff_bin9,-0.378124079660204
pp5411,673,trial7,brow,diff_bin10,-0.218593566612617
pp5411,673,trial7,cheek,diff_bin1,0.250568883769983
pp5411,673,trial7,cheek,diff_bin2,0.129900184480755
pp5411,673,trial7,cheek,diff_bin3,-0.0142868223202182
pp5411,673,trial7,cheek,diff_bin4,0.440473721995653
pp5411,673,trial7,cheek,diff_bin5,0.401349808564902
pp5411,673,trial7,cheek,diff_bin6,-0.81654684491709
pp5411,673,trial7,cheek,diff_bin7,-0.441133113795047
pp5411,673,trial7,cheek,diff_bin8,0.502676348405219
pp5411,673,trial7,cheek,diff_bin9,0.659611596661154
pp5411,673,trial7,cheek,diff_bin10,-0.738738612588516
pp5411,673,trial8,brow,diff_bin1,0.588641677724133
pp5411,673,trial8,brow,diff_bin2,0.103721954270834
pp5411,673,trial8,brow,diff_bin3,0.0117523422910008
pp5411,673,trial8,brow,diff_bin4,0.277355278067622
pp5411,673,trial8,brow,diff_bin5,0.549768545530823
pp5411,673,trial8,brow,diff_bin6,-0.103721954270833
pp5411,673,trial8,brow,diff_bin7,-0.500107365798593
pp5411,673,trial8,brow,diff_bin8,-0.585146109247835
pp5411,673,trial8,brow,diff_bin9,0.318036462921087
pp5411,673,trial8,brow,diff_bin10,0.171765002714629
pp5411,673,trial8,cheek,diff_bin1,0.601145523781491
pp5411,673,trial8,cheek,diff_bin2,1.36823798374398
pp5411,673,trial8,cheek,diff_bin3,-0.663348150191057
pp5411,673,trial8,cheek,diff_bin4,1.13679146215644
pp5411,673,trial8,cheek,diff_bin5,0.398712241367322
pp5411,673,trial8,cheek,diff_bin6,-0.879408863126051
pp5411,673,trial8,cheek,diff_bin7,0.457617908779914
pp5411,673,trial8,cheek,diff_bin8,0.199356120683661
pp5411,673,trial8,cheek,diff_bin9,-0.0626422209424959
pp5411,673,trial8,cheek,diff_bin10,-0.611695792571807
pp5412,429,trial1,brow,diff_bin1,NA
pp5412,429,trial1,brow,diff_bin2,-0.317665588052758
pp5412,429,trial1,brow,diff_bin3,1.15284272096142
pp5412,429,trial1,brow,diff_bin4,0.0724565875722839
pp5412,429,trial1,brow,diff_bin5,0.695980944090549
pp5412,429,trial1,brow,diff_bin6,0.151375855339695
pp5412,429,trial1,brow,diff_bin7,-0.597797918049203
pp5412,429,trial1,brow,diff_bin8,0.215381245733736
pp5412,429,trial1,brow,diff_bin9,-0.678208573553951
pp5412,429,trial1,brow,diff_bin10,-0.52037003801913
pp5412,429,trial1,cheek,diff_bin1,-0.880478090869422
pp5412,429,trial1,cheek,diff_bin2,-0.933409479015005
pp5412,429,trial1,cheek,diff_bin3,-0.360446952857043
pp5412,429,trial1,cheek,diff_bin4,-0.439844035075416
pp5412,429,trial1,cheek,diff_bin5,-1.20873169944389
pp5412,429,trial1,cheek,diff_bin6,NA
pp5412,429,trial1,cheek,diff_bin7,-0.752297229278069
pp5412,429,trial1,cheek,diff_bin8,0.577110134930564
pp5412,429,trial1,cheek,diff_bin9,-1.65667344688486
pp5412,429,trial1,cheek,diff_bin10,1.41472960181644
pp5412,429,trial2,brow,diff_bin1,0.0141681835047007
pp5412,429,trial2,brow,diff_bin2,0.0592826625591412
pp5412,429,trial2,brow,diff_bin3,-0.744451045553998
pp5412,429,trial2,brow,diff_bin4,-0.536278173884056
pp5412,429,trial2,brow,diff_bin5,1.46143570027871
pp5412,429,trial2,brow,diff_bin6,-1.70552615995618
pp5412,429,trial2,brow,diff_bin7,0.622032968780928
pp5412,429,trial2,brow,diff_bin8,0.370982699662551
pp5412,429,trial2,brow,diff_bin9,-0.80497653122758706
pp5412,429,trial2,brow,diff_bin10,-0.784345667527759
pp5412,429,trial2,cheek,diff_bin1,2.20060271163461
pp5412,429,trial2,cheek,diff_bin2,0.0596465642536034
pp5412,429,trial2,cheek,diff_bin3,1.6146048436199
pp5412,429,trial2,cheek,diff_bin4,0.504823239179507
pp5412,429,trial2,cheek,diff_bin5,1.96497903231491
pp5412,429,trial2,cheek,diff_bin6,0.0635966678465577
pp5412,429,trial2,cheek,diff_bin7,0.123243232100161
pp5412,429,trial2,cheek,diff_bin8,0.889760834312864
pp5412,429,trial2,cheek,diff_bin9,0.371704748096961
pp5412,429,trial2,cheek,diff_bin10,-1.15836787863373
pp5412,429,trial3,brow,diff_bin1,1.26830098829358
pp5412,429,trial3,brow,diff_bin2,0.471278524998457
pp5412,429,trial3,brow,diff_bin3,-0.250801704495487
pp5412,429,trial3,brow,diff_bin4,-0.96443073681119
pp5412,429,trial3,brow,diff_bin5,-0.530685469869044
pp5412,429,trial3,brow,diff_bin6,0.943302743865582
pp5412,429,trial3,brow,diff_bin7,-0.388630787887705
pp5412,429,trial3,brow,diff_bin8,-0.927021761066323
pp5412,429,trial3,brow,diff_bin9,-0.603390622064217
pp5412,429,trial3,brow,diff_bin10,0.562626023910342
pp5412,429,trial3,cheek,diff_bin1,-0.689490582150102
pp5412,429,trial3,cheek,diff_bin2,-0.597058158074981
pp5412,429,trial3,cheek,diff_bin3,1.55397075346806
pp5412,429,trial3,cheek,diff_bin4,-0.118503107788617
pp5412,429,trial3,cheek,diff_bin5,1.50202689122072
pp5412,429,trial3,cheek,diff_bin6,1.03354460509639
pp5412,429,trial3,cheek,diff_bin7,-0.74795211532582
pp5412,429,trial3,cheek,diff_bin8,0.880478090869422
pp5412,429,trial3,cheek,diff_bin9,1.40880444642701
pp5412,429,trial3,cheek,diff_bin10,-0.612463562087502
pp5412,429,trial4,brow,diff_bin1,1.34050901124297
pp5412,429,trial4,brow,diff_bin2,0.138077648015108
pp5412,429,trial4,brow,diff_bin3,-0.760732028353258
pp5412,429,trial4,brow,diff_bin4,0.560140377681447
pp5412,429,trial4,brow,diff_bin5,1.05242261331407
pp5412,429,trial4,brow,diff_bin6,-0.693246733238765
pp5412,429,trial4,brow,diff_bin7,-0.438716559399935
pp5412,429,trial4,brow,diff_bin8,-0.365265713336093
pp5412,429,trial4,brow,diff_bin9,-1.49934180526935
pp5412,429,trial4,brow,diff_bin10,0.954488151895609
pp5412,429,trial4,cheek,diff_bin1,-0.448336757800267
pp5412,429,trial4,cheek,diff_bin2,0.513118456724711
pp5412,429,trial4,cheek,diff_bin3,0.06853429733775
pp5412,429,trial4,cheek,diff_bin4,NA
pp5412,429,trial4,cheek,diff_bin5,0.00770270200626055
pp5412,429,trial4,cheek,diff_bin6,0.189604972461787
pp5412,429,trial4,cheek,diff_bin7,0.0460187068579135
pp5412,429,trial4,cheek,diff_bin8,-0.282629912075851
pp5412,429,trial4,cheek,diff_bin9,-0.23127856536745
pp5412,429,trial4,cheek,diff_bin10,-0.118108097429322
pp5412,429,trial5,brow,diff_bin1,-1.30620709328423
pp5412,429,trial5,brow,diff_bin2,-0.36228293786142
pp5412,429,trial5,brow,diff_bin3,-1.61877710656775
pp5412,429,trial5,brow,diff_bin4,-1.0172507191752
pp5412,429,trial5,brow,diff_bin5,NA
pp5412,429,trial5,brow,diff_bin6,-0.170266766679294
pp5412,429,trial5,brow,diff_bin7,-0.559518966124223
pp5412,429,trial5,brow,diff_bin8,-1.39979167380212
pp5412,429,trial5,brow,diff_bin9,-0.971639110874983
pp5412,429,trial5,brow,diff_bin10,-0.671373046424489
pp5412,429,trial5,cheek,diff_bin1,NA
pp5412,429,trial5,cheek,diff_bin2,NA
pp5412,429,trial5,cheek,diff_bin3,NA
pp5412,429,trial5,cheek,diff_bin4,NA
pp5412,429,trial5,cheek,diff_bin5,NA
pp5412,429,trial5,cheek,diff_bin6,NA
pp5412,429,trial5,cheek,diff_bin7,NA
pp5412,429,trial5,cheek,diff_bin8,NA
pp5412,429,trial5,cheek,diff_bin9,NA
pp5412,429,trial5,cheek,diff_bin10,NA
pp5412,429,trial6,brow,diff_bin1,-0.407770263850195
pp5412,429,trial6,brow,diff_bin2,-1.66078452783607
pp5412,429,trial6,brow,diff_bin3,0.909870802086948
pp5412,429,trial6,brow,diff_bin4,1.01165801516019
pp5412,429,trial6,brow,diff_bin5,1.21448674743801
pp5412,429,trial6,brow,diff_bin6,-0.00521985708067907
pp5412,429,trial6,brow,diff_bin7,0.356814516157852
pp5412,429,trial6,brow,diff_bin8,-0.721085971002386
pp5412,429,trial6,brow,diff_bin9,-0.145658869013236
pp5412,429,trial6,brow,diff_bin10,-0.043125962071325
pp5412,429,trial6,cheek,diff_bin1,-1.05744273183376
pp5412,429,trial6,cheek,diff_bin2,-0.945852305332809
pp5412,429,trial6,cheek,diff_bin3,-0.252016609230459
pp5412,429,trial6,cheek,diff_bin4,-1.02722443934766
pp5412,429,trial6,cheek,diff_bin5,-0.464927192890673
pp5412,429,trial6,cheek,diff_bin6,0.074459452727181
pp5412,429,trial6,cheek,diff_bin7,-0.925114261469802
pp5412,429,trial6,cheek,diff_bin8,-2.27782723687686
pp5412,429,trial6,cheek,diff_bin9,-0.859740047006414
pp5412,429,trial6,cheek,diff_bin10,-0.342473981509103
