pp_no,condition,bin,bin_no,trial,muscle,rms,outlier1.5SD
pp486,429,bin_2,2,trial5,brow,12.6711,TRUE
pp486,429,bin_3,3,trial5,brow,11.1289,TRUE
pp486,429,bin_4,4,trial5,brow,12.8077,TRUE
pp486,429,bin_5,5,trial5,brow,13.6505,TRUE
pp486,429,bin_6,6,trial5,brow,13.0583,TRUE
pp486,429,bin_7,7,trial5,brow,11.1155,TRUE
pp486,429,bin_8,8,trial5,brow,10.8382,TRUE
pp486,429,bin_9,9,trial5,brow,8.7906,TRUE
pp486,429,bin_10,10,trial5,brow,12.8567,TRUE
pp486,673,bin_0,0,trial1,cheek,22.3782,TRUE
pp486,673,bin_1,1,trial1,cheek,30.0547,TRUE
pp486,673,bin_2,2,trial1,cheek,25.9026,TRUE
pp486,673,bin_3,3,trial1,cheek,26.7379,TRUE
pp486,673,bin_4,4,trial1,cheek,24.2729,TRUE
pp486,673,bin_5,5,trial1,cheek,27.9561,TRUE
pp486,673,bin_6,6,trial1,cheek,23.4191,TRUE
pp486,673,bin_7,7,trial1,cheek,22.6263,TRUE
pp486,673,bin_8,8,trial1,cheek,9.2471,TRUE
pp486,673,bin_9,9,trial1,cheek,6.9223,TRUE
pp486,673,bin_10,10,trial1,cheek,4.9827,TRUE
pp488,429,bin_0,0,trial4,brow,22.4438,TRUE
pp488,429,bin_1,1,trial4,brow,31.9731,TRUE
pp488,429,bin_2,2,trial4,brow,16.7928,TRUE
pp488,429,bin_3,3,trial4,brow,17.893,TRUE
pp488,429,bin_4,4,trial4,brow,23.3131,TRUE
pp488,429,bin_5,5,trial4,brow,18.5835,TRUE
pp488,429,bin_6,6,trial4,brow,25.4724,TRUE
pp488,429,bin_7,7,trial4,brow,22.463,TRUE
pp488,429,bin_8,8,trial4,brow,32.8113,TRUE
pp488,429,bin_9,9,trial4,brow,22.1284,TRUE
pp488,429,bin_10,10,trial4,brow,21.7251,TRUE
pp488,429,bin_0,0,trial6,cheek,18.0345,TRUE
pp488,429,bin_1,1,trial6,cheek,8.9185,TRUE
pp488,429,bin_2,2,trial6,cheek,4.5889,TRUE
pp488,429,bin_3,3,trial6,cheek,3.463,TRUE
pp488,429,bin_4,4,trial6,cheek,4.3516,TRUE
pp488,429,bin_5,5,trial6,cheek,4.123,TRUE
pp488,429,bin_6,6,trial6,cheek,4.5311,TRUE
pp488,429,bin_7,7,trial6,cheek,6.1544,TRUE
pp488,429,bin_8,8,trial6,cheek,4.9078,TRUE
pp488,429,bin_9,9,trial6,cheek,5.2103,TRUE
pp488,429,bin_10,10,trial6,cheek,4.5633,TRUE
pp488,673,bin_0,0,trial8,cheek,19.6148,TRUE
pp488,673,bin_1,1,trial8,cheek,9.3459,TRUE
pp488,673,bin_2,2,trial8,cheek,11.9998,TRUE
pp488,673,bin_3,3,trial8,cheek,10.451,TRUE
pp488,673,bin_4,4,trial8,cheek,38.6989,TRUE
pp488,673,bin_5,5,trial8,cheek,33.0517,TRUE
pp488,673,bin_6,6,trial8,cheek,28.5579,TRUE
pp488,673,bin_7,7,trial8,cheek,14.5377,TRUE
pp488,673,bin_8,8,trial8,cheek,8.71,TRUE
pp488,673,bin_9,9,trial8,cheek,8.8993,TRUE
pp488,673,bin_10,10,trial8,cheek,11.3331,TRUE
pp489,429,bin_0,0,trial7,brow,6.4445,TRUE
pp489,429,bin_1,1,trial7,brow,3.8663,TRUE
pp489,429,bin_2,2,trial7,brow,6.0705,TRUE
pp489,429,bin_3,3,trial7,brow,6.8287,TRUE
pp489,429,bin_4,4,trial7,brow,3.0052,TRUE
pp489,429,bin_5,5,trial7,brow,2.1106,TRUE
pp489,429,bin_6,6,trial7,brow,2.1091,TRUE
pp489,429,bin_7,7,trial7,brow,2.6387,TRUE
pp489,429,bin_8,8,trial7,brow,3.7962,TRUE
pp489,429,bin_9,9,trial7,brow,2.1069,TRUE
pp489,429,bin_10,10,trial7,brow,2.1308,TRUE
pp489,429,bin_0,0,trial8,cheek,111.4284,TRUE
pp489,429,bin_1,1,trial8,cheek,48.3873,TRUE
pp489,429,bin_2,2,trial8,cheek,24.6871,TRUE
pp489,429,bin_3,3,trial8,cheek,34.2453,TRUE
pp489,429,bin_4,4,trial8,cheek,164.8955,TRUE
pp489,429,bin_5,5,trial8,cheek,139.2367,TRUE
pp489,429,bin_6,6,trial8,cheek,168.9994,TRUE
pp489,429,bin_7,7,trial8,cheek,72.844,TRUE
pp489,429,bin_8,8,trial8,cheek,54.682,TRUE
pp489,429,bin_9,9,trial8,cheek,37.3465,TRUE
pp489,429,bin_10,10,trial8,cheek,26.3646,TRUE
pp489,673,bin_0,0,trial1,brow,8.6906,TRUE
pp489,673,bin_1,1,trial1,brow,2.6206,TRUE
