file_name,bin,bin_no,trial,muscle,rms
pp414_child_424.xlsx,bin_0,0,trial1,brow,7.5388
pp414_child_424.xlsx,bin_0,0,trial1,cheek,11.5089
pp414_child_424.xlsx,bin_1,1,trial1,brow,6.701
pp414_child_424.xlsx,bin_1,1,trial1,cheek,5.6969
pp414_child_424.xlsx,bin_2,2,trial1,brow,5.9731
pp414_child_424.xlsx,bin_2,2,trial1,cheek,4.9916
pp414_child_424.xlsx,bin_3,3,trial1,brow,5.5202
pp414_child_424.xlsx,bin_3,3,trial1,cheek,5.7178
pp414_child_424.xlsx,bin_4,4,trial1,brow,5.5292
pp414_child_424.xlsx,bin_4,4,trial1,cheek,8.5134
pp414_child_424.xlsx,bin_5,5,trial1,brow,7.547
pp414_child_424.xlsx,bin_5,5,trial1,cheek,6.843
pp414_child_424.xlsx,bin_6,6,trial1,brow,6.1194
pp414_child_424.xlsx,bin_6,6,trial1,cheek,5.9357
pp414_child_424.xlsx,bin_7,7,trial1,brow,6.0454
pp414_child_424.xlsx,bin_7,7,trial1,cheek,6.5576
pp414_child_424.xlsx,bin_8,8,trial1,brow,5.6726
pp414_child_424.xlsx,bin_8,8,trial1,cheek,5.505
pp414_child_424.xlsx,bin_9,9,trial1,brow,4.478
pp414_child_424.xlsx,bin_9,9,trial1,cheek,5.512
pp414_child_424.xlsx,bin_10,10,trial1,brow,5.1127
pp414_child_424.xlsx,bin_10,10,trial1,cheek,8.3415
pp414_child_424.xlsx,bin_0,0,trial2,brow,7.7722
pp414_child_424.xlsx,bin_0,0,trial2,cheek,16.0233
pp414_child_424.xlsx,bin_1,1,trial2,brow,6.7243
pp414_child_424.xlsx,bin_1,1,trial2,cheek,27.6456
pp414_child_424.xlsx,bin_2,2,trial2,brow,5.3131
pp414_child_424.xlsx,bin_2,2,trial2,cheek,34.286
pp414_child_424.xlsx,bin_3,3,trial2,brow,3.7364
pp414_child_424.xlsx,bin_3,3,trial2,cheek,21.5405
pp414_child_424.xlsx,bin_4,4,trial2,brow,4.5166
pp414_child_424.xlsx,bin_4,4,trial2,cheek,18.1234
pp414_child_424.xlsx,bin_5,5,trial2,brow,4.9037
pp414_child_424.xlsx,bin_5,5,trial2,cheek,18.5588
pp414_child_424.xlsx,bin_6,6,trial2,brow,5.8008
pp414_child_424.xlsx,bin_6,6,trial2,cheek,16.8277
pp414_child_424.xlsx,bin_7,7,trial2,brow,7.0689
pp414_child_424.xlsx,bin_7,7,trial2,cheek,19.847
pp414_child_424.xlsx,bin_8,8,trial2,brow,5.6908
pp414_child_424.xlsx,bin_8,8,trial2,cheek,9.6899
pp414_child_424.xlsx,bin_9,9,trial2,brow,4.599
pp414_child_424.xlsx,bin_9,9,trial2,cheek,10.8418
pp414_child_424.xlsx,bin_10,10,trial2,brow,6.8443
pp414_child_424.xlsx,bin_10,10,trial2,cheek,10.062
pp414_child_424.xlsx,bin_0,0,trial3,brow,9.5474
pp414_child_424.xlsx,bin_0,0,trial3,cheek,18.7561
pp414_child_424.xlsx,bin_1,1,trial3,brow,11.1889
pp414_child_424.xlsx,bin_1,1,trial3,cheek,16.2709
