file_name,bin,bin_no,trial,muscle,rms
pp5414_429.xlsx,bin_0,0,trial1,brow,9.7593
pp5414_429.xlsx,bin_1,1,trial1,brow,6.8257
pp5414_429.xlsx,bin_2,2,trial1,brow,6.8612
pp5414_429.xlsx,bin_3,3,trial1,brow,7.7288
pp5414_429.xlsx,bin_4,4,trial1,brow,8.4336
pp5414_429.xlsx,bin_5,5,trial1,brow,9.5252
pp5414_429.xlsx,bin_6,6,trial1,brow,5.3238
pp5414_429.xlsx,bin_7,7,trial1,brow,7.7161
pp5414_429.xlsx,bin_8,8,trial1,brow,6.6274
pp5414_429.xlsx,bin_9,9,trial1,brow,9.9013
pp5414_429.xlsx,bin_10,10,trial1,brow,7.6317
pp5414_429.xlsx,bin_11,11,trial1,brow,6.4271
pp5414_429.xlsx,bin_12,12,trial1,brow,8.929
pp5414_429.xlsx,bin_13,13,trial1,brow,7.5265
pp5414_429.xlsx,bin_14,14,trial1,brow,10.5565
pp5414_429.xlsx,bin_15,15,trial1,brow,8.6707
pp5414_429.xlsx,bin_16,16,trial1,brow,9.6191
pp5414_429.xlsx,bin_17,17,trial1,brow,9.5246
pp5414_429.xlsx,bin_18,18,trial1,brow,9.2088
pp5414_429.xlsx,bin_19,19,trial1,brow,8.3168
pp5414_429.xlsx,bin_20,20,trial1,brow,9.0926
pp5414_429.xlsx,bin_0,0,trial2,brow,10.0309
pp5414_429.xlsx,bin_1,1,trial2,brow,8.8305
pp5414_429.xlsx,bin_2,2,trial2,brow,7.8806
pp5414_429.xlsx,bin_3,3,trial2,brow,10.2293
pp5414_429.xlsx,bin_4,4,trial2,brow,8.0126
pp5414_429.xlsx,bin_5,5,trial2,brow,7.4182
pp5414_429.xlsx,bin_6,6,trial2,brow,6.8322
pp5414_429.xlsx,bin_7,7,trial2,brow,9.1953
pp5414_429.xlsx,bin_8,8,trial2,brow,7.8487
pp5414_429.xlsx,bin_9,9,trial2,brow,9.2185
pp5414_429.xlsx,bin_10,10,trial2,brow,5.1798
pp5414_429.xlsx,bin_11,11,trial2,brow,6.7471
pp5414_429.xlsx,bin_12,12,trial2,brow,8.6551
pp5414_429.xlsx,bin_13,13,trial2,brow,7.3427
pp5414_429.xlsx,bin_14,14,trial2,brow,9.018
pp5414_429.xlsx,bin_15,15,trial2,brow,7.0162
pp5414_429.xlsx,bin_16,16,trial2,brow,5.6499
pp5414_429.xlsx,bin_17,17,trial2,brow,8.2804
pp5414_429.xlsx,bin_18,18,trial2,brow,6.4253
pp5414_429.xlsx,bin_19,19,trial2,brow,7.8983
pp5414_429.xlsx,bin_20,20,trial2,brow,5.0868
pp5414_429.xlsx,bin_0,0,trial3,brow,7.1869
pp5414_429.xlsx,bin_1,1,trial3,brow,7.7883
pp5414_429.xlsx,bin_2,2,trial3,brow,7.6183
pp5414_429.xlsx,bin_3,3,trial3,brow,5.6125
pp5414_429.xlsx,bin_4,4,trial3,brow,8.8008
pp5414_429.xlsx,bin_5,5,trial3,brow,7.315
pp5414_429.xlsx,bin_6,6,trial3,brow,4.8028
pp5414_429.xlsx,bin_7,7,trial3,brow,6.5206
pp5414_429.xlsx,bin_8,8,trial3,brow,7.9299
pp5414_429.xlsx,bin_9,9,trial3,brow,5.73
pp5414_429.xlsx,bin_10,10,trial3,brow,7.2054
pp5414_429.xlsx,bin_11,11,trial3,brow,9.4662
pp5414_429.xlsx,bin_12,12,trial3,brow,4.1789
pp5414_429.xlsx,bin_13,13,trial3,brow,6.1522
pp5414_429.xlsx,bin_14,14,trial3,brow,7.4939
pp5414_429.xlsx,bin_15,15,trial3,brow,10.8326
pp5414_429.xlsx,bin_16,16,trial3,brow,9.8026
pp5414_429.xlsx,bin_17,17,trial3,brow,9.5264
pp5414_429.xlsx,bin_18,18,trial3,brow,8.1746
pp5414_429.xlsx,bin_19,19,trial3,brow,5.7523
pp5414_429.xlsx,bin_20,20,trial3,brow,6.4533
pp5414_429.xlsx,bin_0,0,trial4,brow,7.2606
pp5414_429.xlsx,bin_1,1,trial4,brow,7.0748
pp5414_429.xlsx,bin_2,2,trial4,brow,6.8649
pp5414_429.xlsx,bin_3,3,trial4,brow,6.1025
pp5414_429.xlsx,bin_4,4,trial4,brow,6.4756
pp5414_429.xlsx,bin_5,5,trial4,brow,6.2304
pp5414_429.xlsx,bin_6,6,trial4,brow,6.3715
pp5414_429.xlsx,bin_7,7,trial4,brow,4.8364
pp5414_429.xlsx,bin_8,8,trial4,brow,4.2118
pp5414_429.xlsx,bin_9,9,trial4,brow,2.5672
pp5414_429.xlsx,bin_10,10,trial4,brow,6.3476
pp5414_429.xlsx,bin_11,11,trial4,brow,6.3765
pp5414_429.xlsx,bin_12,12,trial4,brow,3.8348
pp5414_429.xlsx,bin_13,13,trial4,brow,5.0379
pp5414_429.xlsx,bin_14,14,trial4,brow,6.4696
pp5414_429.xlsx,bin_15,15,trial4,brow,6.457
pp5414_429.xlsx,bin_16,16,trial4,brow,6.908
pp5414_429.xlsx,bin_17,17,trial4,brow,6.7578
pp5414_429.xlsx,bin_18,18,trial4,brow,11.3219
pp5414_429.xlsx,bin_19,19,trial4,brow,18.233
pp5414_429.xlsx,bin_20,20,trial4,brow,23.659
pp5414_429.xlsx,bin_0,0,trial5,brow,6.6833
pp5414_429.xlsx,bin_1,1,trial5,brow,7.1507
pp5414_429.xlsx,bin_2,2,trial5,brow,7.3438
pp5414_429.xlsx,bin_3,3,trial5,brow,6.1834
pp5414_429.xlsx,bin_4,4,trial5,brow,6.4485
pp5414_429.xlsx,bin_5,5,trial5,brow,7.146
pp5414_429.xlsx,bin_6,6,trial5,brow,5.0207
pp5414_429.xlsx,bin_7,7,trial5,brow,7.3646
pp5414_429.xlsx,bin_8,8,trial5,brow,7.3762
pp5414_429.xlsx,bin_9,9,trial5,brow,7.8142
pp5414_429.xlsx,bin_10,10,trial5,brow,7.5675
pp5414_429.xlsx,bin_11,11,trial5,brow,19.8959
pp5414_429.xlsx,bin_12,12,trial5,brow,37.881100000000004
pp5414_429.xlsx,bin_13,13,trial5,brow,21.2976
pp5414_429.xlsx,bin_14,14,trial5,brow,12.4601
pp5414_429.xlsx,bin_15,15,trial5,brow,17.3902
pp5414_429.xlsx,bin_16,16,trial5,brow,18.9556
pp5414_429.xlsx,bin_17,17,trial5,brow,19.3628
pp5414_429.xlsx,bin_18,18,trial5,brow,16.6797
pp5414_429.xlsx,bin_19,19,trial5,brow,16.4688
pp5414_429.xlsx,bin_20,20,trial5,brow,11.3002
pp5414_429.xlsx,bin_0,0,trial6,brow,15.9936
pp5414_429.xlsx,bin_1,1,trial6,brow,20.6297
pp5414_429.xlsx,bin_2,2,trial6,brow,15.0174
pp5414_429.xlsx,bin_3,3,trial6,brow,12.1101
pp5414_429.xlsx,bin_4,4,trial6,brow,7.2919
pp5414_429.xlsx,bin_5,5,trial6,brow,9.4435
pp5414_429.xlsx,bin_6,6,trial6,brow,4.5039
pp5414_429.xlsx,bin_7,7,trial6,brow,12.1932
pp5414_429.xlsx,bin_8,8,trial6,brow,8.8148
pp5414_429.xlsx,bin_9,9,trial6,brow,13.0999
pp5414_429.xlsx,bin_10,10,trial6,brow,3.6162
pp5414_429.xlsx,bin_11,11,trial6,brow,3.912
pp5414_429.xlsx,bin_12,12,trial6,brow,3.7554
pp5414_429.xlsx,bin_13,13,trial6,brow,3.6284
pp5414_429.xlsx,bin_14,14,trial6,brow,3.8608
pp5414_429.xlsx,bin_15,15,trial6,brow,3.6403
pp5414_429.xlsx,bin_16,16,trial6,brow,2.8474
pp5414_429.xlsx,bin_17,17,trial6,brow,3.2566
pp5414_429.xlsx,bin_18,18,trial6,brow,4.7011
pp5414_429.xlsx,bin_19,19,trial6,brow,5.0764
pp5414_429.xlsx,bin_20,20,trial6,brow,5.6763
pp5414_429.xlsx,bin_0,0,trial7,brow,7.0019
pp5414_429.xlsx,bin_1,1,trial7,brow,6.5819
pp5414_429.xlsx,bin_2,2,trial7,brow,9.9329
pp5414_429.xlsx,bin_3,3,trial7,brow,8.2538
pp5414_429.xlsx,bin_4,4,trial7,brow,7.8842
pp5414_429.xlsx,bin_5,5,trial7,brow,7.7321
pp5414_429.xlsx,bin_6,6,trial7,brow,7.5222
pp5414_429.xlsx,bin_7,7,trial7,brow,5.2094
pp5414_429.xlsx,bin_8,8,trial7,brow,11.6677
pp5414_429.xlsx,bin_9,9,trial7,brow,6.6427
pp5414_429.xlsx,bin_10,10,trial7,brow,6.7336
pp5414_429.xlsx,bin_11,11,trial7,brow,6.1187
pp5414_429.xlsx,bin_12,12,trial7,brow,5.8227
pp5414_429.xlsx,bin_13,13,trial7,brow,5.5782
pp5414_429.xlsx,bin_14,14,trial7,brow,6.1477
pp5414_429.xlsx,bin_15,15,trial7,brow,11.9784
