file_name,bin,bin_no,trial,muscle,rms
pp5413_913.xlsx,bin_0,0,trial1,brow,8.1911
pp5413_913.xlsx,bin_0,0,trial1,cheek,3.0462
pp5413_913.xlsx,bin_1,1,trial1,brow,7.2003
pp5413_913.xlsx,bin_1,1,trial1,cheek,3.0371
pp5413_913.xlsx,bin_2,2,trial1,brow,7.632
pp5413_913.xlsx,bin_2,2,trial1,cheek,2.9136
pp5413_913.xlsx,bin_3,3,trial1,brow,7.2096
pp5413_913.xlsx,bin_3,3,trial1,cheek,2.516
pp5413_913.xlsx,bin_4,4,trial1,brow,6.206
pp5413_913.xlsx,bin_4,4,trial1,cheek,3.355
pp5413_913.xlsx,bin_5,5,trial1,brow,8.273
pp5413_913.xlsx,bin_5,5,trial1,cheek,3.0137
pp5413_913.xlsx,bin_6,6,trial1,brow,7.7703
pp5413_913.xlsx,bin_6,6,trial1,cheek,2.6163
pp5413_913.xlsx,bin_7,7,trial1,brow,9.1411
pp5413_913.xlsx,bin_7,7,trial1,cheek,3.7073
pp5413_913.xlsx,bin_8,8,trial1,brow,6.6757
pp5413_913.xlsx,bin_8,8,trial1,cheek,2.9665
pp5413_913.xlsx,bin_9,9,trial1,brow,8.2929
pp5413_913.xlsx,bin_9,9,trial1,cheek,2.557
pp5413_913.xlsx,bin_10,10,trial1,brow,6.0758
pp5413_913.xlsx,bin_10,10,trial1,cheek,2.8528
pp5413_913.xlsx,bin_0,0,trial2,brow,4.9166
pp5413_913.xlsx,bin_0,0,trial2,cheek,3.4928
pp5413_913.xlsx,bin_1,1,trial2,brow,4.3162
pp5413_913.xlsx,bin_1,1,trial2,cheek,3.6582
pp5413_913.xlsx,bin_2,2,trial2,brow,4.7643
pp5413_913.xlsx,bin_2,2,trial2,cheek,2.8613
pp5413_913.xlsx,bin_3,3,trial2,brow,4.2369
pp5413_913.xlsx,bin_3,3,trial2,cheek,3.3257
pp5413_913.xlsx,bin_4,4,trial2,brow,5.8379
pp5413_913.xlsx,bin_4,4,trial2,cheek,2.9516
pp5413_913.xlsx,bin_5,5,trial2,brow,5.0596
pp5413_913.xlsx,bin_5,5,trial2,cheek,4.9381
pp5413_913.xlsx,bin_6,6,trial2,brow,4.8494
pp5413_913.xlsx,bin_6,6,trial2,cheek,5.3397
pp5413_913.xlsx,bin_7,7,trial2,brow,4.9471
pp5413_913.xlsx,bin_7,7,trial2,cheek,3.0529
pp5413_913.xlsx,bin_8,8,trial2,brow,5.8238
pp5413_913.xlsx,bin_8,8,trial2,cheek,2.7673
pp5413_913.xlsx,bin_9,9,trial2,brow,5.0431
pp5413_913.xlsx,bin_9,9,trial2,cheek,2.6522
pp5413_913.xlsx,bin_10,10,trial2,brow,4.7814
pp5413_913.xlsx,bin_10,10,trial2,cheek,2.7811
pp5413_913.xlsx,bin_0,0,trial3,brow,4.7194
pp5413_913.xlsx,bin_0,0,trial3,cheek,5.2467
pp5413_913.xlsx,bin_1,1,trial3,brow,4.3361
pp5413_913.xlsx,bin_1,1,trial3,cheek,4.0038
pp5413_913.xlsx,bin_2,2,trial3,brow,3.8414
pp5413_913.xlsx,bin_2,2,trial3,cheek,3.6959
pp5413_913.xlsx,bin_3,3,trial3,brow,4.0251
pp5413_913.xlsx,bin_3,3,trial3,cheek,3.7881
