file_name,bin,bin_no,trial,muscle,rms
pp461_dyn_828.xlsx,bin_0,0,trial1,brow,10.7452
pp461_dyn_828.xlsx,bin_0,0,trial1,cheek,3.3935
pp461_dyn_828.xlsx,bin_1,1,trial1,brow,10.1263
pp461_dyn_828.xlsx,bin_1,1,trial1,cheek,3.258
pp461_dyn_828.xlsx,bin_2,2,trial1,brow,9.2208
pp461_dyn_828.xlsx,bin_2,2,trial1,cheek,3.2439
pp461_dyn_828.xlsx,bin_3,3,trial1,brow,9.8156
pp461_dyn_828.xlsx,bin_3,3,trial1,cheek,4.8851
pp461_dyn_828.xlsx,bin_4,4,trial1,brow,11.6381
pp461_dyn_828.xlsx,bin_4,4,trial1,cheek,4.5944
pp461_dyn_828.xlsx,bin_5,5,trial1,brow,10.0933
pp461_dyn_828.xlsx,bin_5,5,trial1,cheek,3.5322
pp461_dyn_828.xlsx,bin_6,6,trial1,brow,9.7678
pp461_dyn_828.xlsx,bin_6,6,trial1,cheek,6.8404
pp461_dyn_828.xlsx,bin_0,0,trial2,brow,7.3424
pp461_dyn_828.xlsx,bin_0,0,trial2,cheek,6.5893
pp461_dyn_828.xlsx,bin_1,1,trial2,brow,6.7088
pp461_dyn_828.xlsx,bin_1,1,trial2,cheek,8.1852
pp461_dyn_828.xlsx,bin_2,2,trial2,brow,6.5405
pp461_dyn_828.xlsx,bin_2,2,trial2,cheek,3.9199
pp461_dyn_828.xlsx,bin_3,3,trial2,brow,7.7078
pp461_dyn_828.xlsx,bin_3,3,trial2,cheek,3.8478
pp461_dyn_828.xlsx,bin_4,4,trial2,brow,12.4872
pp461_dyn_828.xlsx,bin_4,4,trial2,cheek,10.1358
pp461_dyn_828.xlsx,bin_5,5,trial2,brow,10.0843
pp461_dyn_828.xlsx,bin_5,5,trial2,cheek,7.7806
pp461_dyn_828.xlsx,bin_6,6,trial2,brow,9.1615
pp461_dyn_828.xlsx,bin_6,6,trial2,cheek,6.8696
