file_name,bin,bin_no,trial,muscle,rms
pp431_dyn_929.xlsx,bin_0,0,trial1,brow,9.3753
pp431_dyn_929.xlsx,bin_0,0,trial1,cheek,3.3718
pp431_dyn_929.xlsx,bin_1,1,trial1,brow,11.573
pp431_dyn_929.xlsx,bin_1,1,trial1,cheek,3.1296
pp431_dyn_929.xlsx,bin_2,2,trial1,brow,10.1786
pp431_dyn_929.xlsx,bin_2,2,trial1,cheek,3.2886
pp431_dyn_929.xlsx,bin_3,3,trial1,brow,10.2738
pp431_dyn_929.xlsx,bin_3,3,trial1,cheek,2.9447
pp431_dyn_929.xlsx,bin_4,4,trial1,brow,5.455
pp431_dyn_929.xlsx,bin_4,4,trial1,cheek,6.2231
pp431_dyn_929.xlsx,bin_5,5,trial1,brow,5.6716
pp431_dyn_929.xlsx,bin_5,5,trial1,cheek,3.222
pp431_dyn_929.xlsx,bin_6,6,trial1,brow,5.6155
pp431_dyn_929.xlsx,bin_6,6,trial1,cheek,3.8282
pp431_dyn_929.xlsx,bin_0,0,trial2,brow,7.0101
pp431_dyn_929.xlsx,bin_0,0,trial2,cheek,3.1223
pp431_dyn_929.xlsx,bin_1,1,trial2,brow,6.4877
pp431_dyn_929.xlsx,bin_1,1,trial2,cheek,3.3873
pp431_dyn_929.xlsx,bin_2,2,trial2,brow,7.1322
pp431_dyn_929.xlsx,bin_2,2,trial2,cheek,6.3653
pp431_dyn_929.xlsx,bin_3,3,trial2,brow,5.7057
pp431_dyn_929.xlsx,bin_3,3,trial2,cheek,3.8925
pp431_dyn_929.xlsx,bin_4,4,trial2,brow,5.2002
pp431_dyn_929.xlsx,bin_4,4,trial2,cheek,3.1418
pp431_dyn_929.xlsx,bin_5,5,trial2,brow,5.2479
pp431_dyn_929.xlsx,bin_5,5,trial2,cheek,3.0203
pp431_dyn_929.xlsx,bin_6,6,trial2,brow,5.549
pp431_dyn_929.xlsx,bin_6,6,trial2,cheek,3.1625
pp431_dyn_929.xlsx,bin_0,0,trial3,brow,7.2846
pp431_dyn_929.xlsx,bin_0,0,trial3,cheek,2.7035
pp431_dyn_929.xlsx,bin_1,1,trial3,brow,6.6599
pp431_dyn_929.xlsx,bin_1,1,trial3,cheek,4.3876
pp431_dyn_929.xlsx,bin_2,2,trial3,brow,6.6008
pp431_dyn_929.xlsx,bin_2,2,trial3,cheek,3.0368
pp431_dyn_929.xlsx,bin_3,3,trial3,brow,6.7922
pp431_dyn_929.xlsx,bin_3,3,trial3,cheek,3.1073
pp431_dyn_929.xlsx,bin_4,4,trial3,brow,6.3677
pp431_dyn_929.xlsx,bin_4,4,trial3,cheek,2.9942
pp431_dyn_929.xlsx,bin_5,5,trial3,brow,6.2797
pp431_dyn_929.xlsx,bin_5,5,trial3,cheek,3.0218
pp431_dyn_929.xlsx,bin_6,6,trial3,brow,5.602
pp431_dyn_929.xlsx,bin_6,6,trial3,cheek,2.9144
pp431_dyn_929.xlsx,bin_0,0,trial4,brow,5.1023
pp431_dyn_929.xlsx,bin_0,0,trial4,cheek,3.2067
pp431_dyn_929.xlsx,bin_1,1,trial4,brow,7.092
pp431_dyn_929.xlsx,bin_1,1,trial4,cheek,3.2
pp431_dyn_929.xlsx,bin_2,2,trial4,brow,5.9981
pp431_dyn_929.xlsx,bin_2,2,trial4,cheek,3.5013
pp431_dyn_929.xlsx,bin_3,3,trial4,brow,5.7142
pp431_dyn_929.xlsx,bin_3,3,trial4,cheek,3.2559
pp431_dyn_929.xlsx,bin_4,4,trial4,brow,5.3455
pp431_dyn_929.xlsx,bin_4,4,trial4,cheek,3.2641
pp431_dyn_929.xlsx,bin_5,5,trial4,brow,5.0873
pp431_dyn_929.xlsx,bin_5,5,trial4,cheek,3.1454
pp431_dyn_929.xlsx,bin_6,6,trial4,brow,5.6237
pp431_dyn_929.xlsx,bin_6,6,trial4,cheek,2.9825
pp431_dyn_929.xlsx,bin_0,0,trial5,brow,7.0611
pp431_dyn_929.xlsx,bin_0,0,trial5,cheek,3.1495
pp431_dyn_929.xlsx,bin_1,1,trial5,brow,6.7576
pp431_dyn_929.xlsx,bin_1,1,trial5,cheek,3.3484
pp431_dyn_929.xlsx,bin_2,2,trial5,brow,7.0783
pp431_dyn_929.xlsx,bin_2,2,trial5,cheek,3.1524
pp431_dyn_929.xlsx,bin_3,3,trial5,brow,8.5506
pp431_dyn_929.xlsx,bin_3,3,trial5,cheek,3.0658
pp431_dyn_929.xlsx,bin_4,4,trial5,brow,6.4356
pp431_dyn_929.xlsx,bin_4,4,trial5,cheek,3.472
pp431_dyn_929.xlsx,bin_5,5,trial5,brow,6.7839
pp431_dyn_929.xlsx,bin_5,5,trial5,cheek,3.2436
pp431_dyn_929.xlsx,bin_6,6,trial5,brow,6.3196
pp431_dyn_929.xlsx,bin_6,6,trial5,cheek,3.4629
pp431_dyn_929.xlsx,bin_0,0,trial6,brow,6.1952
pp431_dyn_929.xlsx,bin_0,0,trial6,cheek,3.1686
pp431_dyn_929.xlsx,bin_1,1,trial6,brow,5.8254
pp431_dyn_929.xlsx,bin_1,1,trial6,cheek,3.5802
pp431_dyn_929.xlsx,bin_2,2,trial6,brow,6.6351
pp431_dyn_929.xlsx,bin_2,2,trial6,cheek,3.1213
pp431_dyn_929.xlsx,bin_3,3,trial6,brow,7.2369
pp431_dyn_929.xlsx,bin_3,3,trial6,cheek,3.2471
pp431_dyn_929.xlsx,bin_4,4,trial6,brow,6.6929
pp431_dyn_929.xlsx,bin_4,4,trial6,cheek,3.5008
pp431_dyn_929.xlsx,bin_5,5,trial6,brow,6.6147
pp431_dyn_929.xlsx,bin_5,5,trial6,cheek,8.0364
pp431_dyn_929.xlsx,bin_6,6,trial6,brow,6.5073
pp431_dyn_929.xlsx,bin_6,6,trial6,cheek,3.5688
pp431_dyn_929.xlsx,bin_0,0,trial7,brow,6.2499
pp431_dyn_929.xlsx,bin_0,0,trial7,cheek,3.3128
pp431_dyn_929.xlsx,bin_1,1,trial7,brow,6.4627
