file_name,bin,bin_no,trial,muscle,rms
pp488_429.xlsx,bin_0,0,trial1,brow,14.932
pp488_429.xlsx,bin_1,1,trial1,brow,84.9963
pp488_429.xlsx,bin_2,2,trial1,brow,37.5911
pp488_429.xlsx,bin_3,3,trial1,brow,25.4534
pp488_429.xlsx,bin_4,4,trial1,brow,21.4334
pp488_429.xlsx,bin_5,5,trial1,brow,15.7705
pp488_429.xlsx,bin_6,6,trial1,brow,16.7186
pp488_429.xlsx,bin_7,7,trial1,brow,13.2199
pp488_429.xlsx,bin_8,8,trial1,brow,17.9074
pp488_429.xlsx,bin_9,9,trial1,brow,24.6823
pp488_429.xlsx,bin_10,10,trial1,brow,20.1051
pp488_429.xlsx,bin_11,11,trial1,brow,18.4316
pp488_429.xlsx,bin_12,12,trial1,brow,23.374
pp488_429.xlsx,bin_13,13,trial1,brow,16.9991
pp488_429.xlsx,bin_14,14,trial1,brow,30.4585
pp488_429.xlsx,bin_15,15,trial1,brow,19.7281
pp488_429.xlsx,bin_16,16,trial1,brow,19.0975
pp488_429.xlsx,bin_17,17,trial1,brow,17.9817
pp488_429.xlsx,bin_18,18,trial1,brow,21.7274
pp488_429.xlsx,bin_19,19,trial1,brow,17.7297
pp488_429.xlsx,bin_20,20,trial1,brow,18.3257
pp488_429.xlsx,bin_0,0,trial2,brow,18.7648
pp488_429.xlsx,bin_1,1,trial2,brow,11.5387
pp488_429.xlsx,bin_2,2,trial2,brow,17.501
pp488_429.xlsx,bin_3,3,trial2,brow,15.0798
pp488_429.xlsx,bin_4,4,trial2,brow,25.7648
pp488_429.xlsx,bin_5,5,trial2,brow,19.8991
pp488_429.xlsx,bin_6,6,trial2,brow,30.4464
pp488_429.xlsx,bin_7,7,trial2,brow,23.1758
pp488_429.xlsx,bin_8,8,trial2,brow,22.2176
pp488_429.xlsx,bin_9,9,trial2,brow,23.6818
pp488_429.xlsx,bin_10,10,trial2,brow,20.9054
pp488_429.xlsx,bin_11,11,trial2,brow,18.85
pp488_429.xlsx,bin_12,12,trial2,brow,17.0206
pp488_429.xlsx,bin_13,13,trial2,brow,16.2037
pp488_429.xlsx,bin_14,14,trial2,brow,13.5639
pp488_429.xlsx,bin_15,15,trial2,brow,16.5433
pp488_429.xlsx,bin_16,16,trial2,brow,10.3178
pp488_429.xlsx,bin_17,17,trial2,brow,20.0134
pp488_429.xlsx,bin_18,18,trial2,brow,18.8032
pp488_429.xlsx,bin_19,19,trial2,brow,14.9968
pp488_429.xlsx,bin_20,20,trial2,brow,9.9227
pp488_429.xlsx,bin_0,0,trial3,brow,19.362
pp488_429.xlsx,bin_1,1,trial3,brow,15.8544
pp488_429.xlsx,bin_2,2,trial3,brow,14.2987
pp488_429.xlsx,bin_3,3,trial3,brow,17.8437
pp488_429.xlsx,bin_4,4,trial3,brow,16.5198
pp488_429.xlsx,bin_5,5,trial3,brow,14.3992
pp488_429.xlsx,bin_6,6,trial3,brow,26.7098
pp488_429.xlsx,bin_7,7,trial3,brow,21.9848
pp488_429.xlsx,bin_8,8,trial3,brow,20.8129
pp488_429.xlsx,bin_9,9,trial3,brow,21.8469
pp488_429.xlsx,bin_10,10,trial3,brow,21.4701
pp488_429.xlsx,bin_11,11,trial3,brow,17.542
pp488_429.xlsx,bin_12,12,trial3,brow,17.282
pp488_429.xlsx,bin_13,13,trial3,brow,21.129
pp488_429.xlsx,bin_14,14,trial3,brow,14.6344
pp488_429.xlsx,bin_15,15,trial3,brow,18.2466
pp488_429.xlsx,bin_16,16,trial3,brow,16.4537
pp488_429.xlsx,bin_17,17,trial3,brow,30.3343
pp488_429.xlsx,bin_18,18,trial3,brow,22.7283
pp488_429.xlsx,bin_19,19,trial3,brow,25.6734
pp488_429.xlsx,bin_20,20,trial3,brow,26.7966
pp488_429.xlsx,bin_0,0,trial4,brow,22.4438
pp488_429.xlsx,bin_1,1,trial4,brow,31.9731
pp488_429.xlsx,bin_2,2,trial4,brow,16.7928
pp488_429.xlsx,bin_3,3,trial4,brow,17.893
pp488_429.xlsx,bin_4,4,trial4,brow,23.3131
pp488_429.xlsx,bin_5,5,trial4,brow,18.5835
pp488_429.xlsx,bin_6,6,trial4,brow,25.4724
pp488_429.xlsx,bin_7,7,trial4,brow,22.463
pp488_429.xlsx,bin_8,8,trial4,brow,32.8113
pp488_429.xlsx,bin_9,9,trial4,brow,22.1284
pp488_429.xlsx,bin_10,10,trial4,brow,21.7251
pp488_429.xlsx,bin_11,11,trial4,brow,19.0864
pp488_429.xlsx,bin_12,12,trial4,brow,16.3123
pp488_429.xlsx,bin_13,13,trial4,brow,15.1239
pp488_429.xlsx,bin_14,14,trial4,brow,16.1292
pp488_429.xlsx,bin_15,15,trial4,brow,17.235
pp488_429.xlsx,bin_16,16,trial4,brow,15.6115
pp488_429.xlsx,bin_17,17,trial4,brow,12.0061
pp488_429.xlsx,bin_18,18,trial4,brow,14.5708
pp488_429.xlsx,bin_19,19,trial4,brow,24.7521
pp488_429.xlsx,bin_20,20,trial4,brow,15.128
pp488_429.xlsx,bin_0,0,trial5,brow,13.1538
pp488_429.xlsx,bin_1,1,trial5,brow,15.4497
pp488_429.xlsx,bin_2,2,trial5,brow,12.9465
pp488_429.xlsx,bin_3,3,trial5,brow,10.229
pp488_429.xlsx,bin_4,4,trial5,brow,8.2817
pp488_429.xlsx,bin_5,5,trial5,brow,10.8445
pp488_429.xlsx,bin_6,6,trial5,brow,8.2917
pp488_429.xlsx,bin_7,7,trial5,brow,5.1155
pp488_429.xlsx,bin_8,8,trial5,brow,7.9418
pp488_429.xlsx,bin_9,9,trial5,brow,6.9512
pp488_429.xlsx,bin_10,10,trial5,brow,24.6557
pp488_429.xlsx,bin_11,11,trial5,brow,12.132
pp488_429.xlsx,bin_12,12,trial5,brow,14.2393
pp488_429.xlsx,bin_13,13,trial5,brow,18.5178
pp488_429.xlsx,bin_14,14,trial5,brow,24.3818
pp488_429.xlsx,bin_15,15,trial5,brow,33.4552
pp488_429.xlsx,bin_16,16,trial5,brow,24.9975
pp488_429.xlsx,bin_17,17,trial5,brow,18.0233
pp488_429.xlsx,bin_18,18,trial5,brow,13.4014
pp488_429.xlsx,bin_19,19,trial5,brow,12.6065
pp488_429.xlsx,bin_20,20,trial5,brow,12.1403
pp488_429.xlsx,bin_0,0,trial6,brow,15.1399
pp488_429.xlsx,bin_1,1,trial6,brow,17.9427
pp488_429.xlsx,bin_2,2,trial6,brow,13.3225
pp488_429.xlsx,bin_3,3,trial6,brow,13.0579
pp488_429.xlsx,bin_4,4,trial6,brow,12.8414
pp488_429.xlsx,bin_5,5,trial6,brow,17.449
pp488_429.xlsx,bin_6,6,trial6,brow,17.5733
pp488_429.xlsx,bin_7,7,trial6,brow,12.1215
pp488_429.xlsx,bin_8,8,trial6,brow,11.5493
pp488_429.xlsx,bin_9,9,trial6,brow,10.9017
pp488_429.xlsx,bin_10,10,trial6,brow,12.0564
pp488_429.xlsx,bin_11,11,trial6,brow,20.5859
pp488_429.xlsx,bin_12,12,trial6,brow,15.6627
pp488_429.xlsx,bin_13,13,trial6,brow,24.563
pp488_429.xlsx,bin_14,14,trial6,brow,16.679
pp488_429.xlsx,bin_15,15,trial6,brow,12.5899
pp488_429.xlsx,bin_16,16,trial6,brow,14.9865
pp488_429.xlsx,bin_17,17,trial6,brow,16.5396
pp488_429.xlsx,bin_18,18,trial6,brow,15.5169
pp488_429.xlsx,bin_19,19,trial6,brow,17.9356
pp488_429.xlsx,bin_20,20,trial6,brow,17.3867
pp488_429.xlsx,bin_0,0,trial7,brow,18.1923
pp488_429.xlsx,bin_1,1,trial7,brow,16.2731
pp488_429.xlsx,bin_2,2,trial7,brow,18.342
pp488_429.xlsx,bin_3,3,trial7,brow,14.0079
pp488_429.xlsx,bin_4,4,trial7,brow,17.8904
pp488_429.xlsx,bin_5,5,trial7,brow,27.0506
pp488_429.xlsx,bin_6,6,trial7,brow,24.177
pp488_429.xlsx,bin_7,7,trial7,brow,19.4277
pp488_429.xlsx,bin_8,8,trial7,brow,14.2786
pp488_429.xlsx,bin_9,9,trial7,brow,21.2069
pp488_429.xlsx,bin_10,10,trial7,brow,19.0966
pp488_429.xlsx,bin_11,11,trial7,brow,22.1819
pp488_429.xlsx,bin_12,12,trial7,brow,16.2417
pp488_429.xlsx,bin_13,13,trial7,brow,23.3251
pp488_429.xlsx,bin_14,14,trial7,brow,19.9009
pp488_429.xlsx,bin_15,15,trial7,brow,15.4621
pp488_429.xlsx,bin_16,16,trial7,brow,18.234
pp488_429.xlsx,bin_17,17,trial7,brow,17.8903
pp488_429.xlsx,bin_18,18,trial7,brow,19.4794
pp488_429.xlsx,bin_19,19,trial7,brow,23.8283
pp488_429.xlsx,bin_20,20,trial7,brow,19.9315
pp488_429.xlsx,bin_0,0,trial8,brow,17.2656
pp488_429.xlsx,bin_1,1,trial8,brow,22.8273
pp488_429.xlsx,bin_2,2,trial8,brow,25.1224
pp488_429.xlsx,bin_3,3,trial8,brow,22.0323
pp488_429.xlsx,bin_4,4,trial8,brow,23.2054
pp488_429.xlsx,bin_5,5,trial8,brow,17.1509
pp488_429.xlsx,bin_6,6,trial8,brow,18.0601
pp488_429.xlsx,bin_7,7,trial8,brow,19.731
pp488_429.xlsx,bin_8,8,trial8,brow,16.0243
pp488_429.xlsx,bin_9,9,trial8,brow,19.047
pp488_429.xlsx,bin_10,10,trial8,brow,19.3042
pp488_429.xlsx,bin_11,11,trial8,brow,21.5944
pp488_429.xlsx,bin_12,12,trial8,brow,22.394
pp488_429.xlsx,bin_13,13,trial8,brow,12.6468
pp488_429.xlsx,bin_14,14,trial8,brow,8.8452
pp488_429.xlsx,bin_15,15,trial8,brow,7.806
pp488_429.xlsx,bin_16,16,trial8,brow,6.0218
pp488_429.xlsx,bin_17,17,trial8,brow,26.2208
