file_name,bin,bin_no,trial,muscle,rms
pp604_673.xlsx,bin_0,0,trial1,brow,1.764
pp604_673.xlsx,bin_0,0,trial1,cheek,2.5903
pp604_673.xlsx,bin_1,1,trial1,brow,2.0677
pp604_673.xlsx,bin_1,1,trial1,cheek,2.371
pp604_673.xlsx,bin_2,2,trial1,brow,2.4008
pp604_673.xlsx,bin_2,2,trial1,cheek,2.0922
pp604_673.xlsx,bin_3,3,trial1,brow,1.5134
pp604_673.xlsx,bin_3,3,trial1,cheek,2.49
pp604_673.xlsx,bin_4,4,trial1,brow,2.1402
pp604_673.xlsx,bin_4,4,trial1,cheek,2.4777
pp604_673.xlsx,bin_5,5,trial1,brow,2.8881
pp604_673.xlsx,bin_5,5,trial1,cheek,2.1489
pp604_673.xlsx,bin_6,6,trial1,brow,1.9906
pp604_673.xlsx,bin_6,6,trial1,cheek,2.3597
pp604_673.xlsx,bin_7,7,trial1,brow,1.7373
pp604_673.xlsx,bin_7,7,trial1,cheek,2.4694
pp604_673.xlsx,bin_8,8,trial1,brow,1.8168
pp604_673.xlsx,bin_8,8,trial1,cheek,2.3566
pp604_673.xlsx,bin_9,9,trial1,brow,2.66
pp604_673.xlsx,bin_9,9,trial1,cheek,3.1316
pp604_673.xlsx,bin_10,10,trial1,brow,3.7601
pp604_673.xlsx,bin_10,10,trial1,cheek,2.3568
pp604_673.xlsx,bin_0,0,trial2,brow,1.844
pp604_673.xlsx,bin_0,0,trial2,cheek,2.972
pp604_673.xlsx,bin_1,1,trial2,brow,1.6276
pp604_673.xlsx,bin_1,1,trial2,cheek,2.7412
pp604_673.xlsx,bin_2,2,trial2,brow,1.5197
pp604_673.xlsx,bin_2,2,trial2,cheek,2.4288
pp604_673.xlsx,bin_3,3,trial2,brow,1.8611
pp604_673.xlsx,bin_3,3,trial2,cheek,2.886
pp604_673.xlsx,bin_4,4,trial2,brow,1.7066
pp604_673.xlsx,bin_4,4,trial2,cheek,2.8803
pp604_673.xlsx,bin_5,5,trial2,brow,1.4278
pp604_673.xlsx,bin_5,5,trial2,cheek,2.7478
pp604_673.xlsx,bin_6,6,trial2,brow,1.4079
pp604_673.xlsx,bin_6,6,trial2,cheek,3.0488
pp604_673.xlsx,bin_7,7,trial2,brow,2.0603
pp604_673.xlsx,bin_7,7,trial2,cheek,2.38
pp604_673.xlsx,bin_8,8,trial2,brow,1.3197
pp604_673.xlsx,bin_8,8,trial2,cheek,4.1376
pp604_673.xlsx,bin_9,9,trial2,brow,1.382
pp604_673.xlsx,bin_9,9,trial2,cheek,3.8864
pp604_673.xlsx,bin_10,10,trial2,brow,1.5939
pp604_673.xlsx,bin_10,10,trial2,cheek,3.614
pp604_673.xlsx,bin_0,0,trial3,brow,2.5447
pp604_673.xlsx,bin_0,0,trial3,cheek,3.0448
pp604_673.xlsx,bin_1,1,trial3,brow,4.6647
pp604_673.xlsx,bin_1,1,trial3,cheek,2.8623
pp604_673.xlsx,bin_2,2,trial3,brow,3.2501
pp604_673.xlsx,bin_2,2,trial3,cheek,2.8193
pp604_673.xlsx,bin_3,3,trial3,brow,1.936
pp604_673.xlsx,bin_3,3,trial3,cheek,3.2541
pp604_673.xlsx,bin_4,4,trial3,brow,2.7773
pp604_673.xlsx,bin_4,4,trial3,cheek,2.674
pp604_673.xlsx,bin_5,5,trial3,brow,1.5934
pp604_673.xlsx,bin_5,5,trial3,cheek,2.4352
pp604_673.xlsx,bin_6,6,trial3,brow,5.2406
pp604_673.xlsx,bin_6,6,trial3,cheek,2.7849
pp604_673.xlsx,bin_7,7,trial3,brow,3.1276
pp604_673.xlsx,bin_7,7,trial3,cheek,2.9198
pp604_673.xlsx,bin_8,8,trial3,brow,1.6316
pp604_673.xlsx,bin_8,8,trial3,cheek,3.0314
pp604_673.xlsx,bin_9,9,trial3,brow,3.4188
pp604_673.xlsx,bin_9,9,trial3,cheek,2.9378
pp604_673.xlsx,bin_10,10,trial3,brow,5.0773
pp604_673.xlsx,bin_10,10,trial3,cheek,3.2864
pp604_673.xlsx,bin_0,0,trial4,brow,1.8337
pp604_673.xlsx,bin_0,0,trial4,cheek,2.9574
pp604_673.xlsx,bin_1,1,trial4,brow,1.6353
pp604_673.xlsx,bin_1,1,trial4,cheek,2.4004
pp604_673.xlsx,bin_2,2,trial4,brow,1.9616
pp604_673.xlsx,bin_2,2,trial4,cheek,2.6272
pp604_673.xlsx,bin_3,3,trial4,brow,1.9978
pp604_673.xlsx,bin_3,3,trial4,cheek,2.8219
pp604_673.xlsx,bin_4,4,trial4,brow,1.7038
pp604_673.xlsx,bin_4,4,trial4,cheek,2.7474
pp604_673.xlsx,bin_5,5,trial4,brow,1.599
pp604_673.xlsx,bin_5,5,trial4,cheek,2.8471
pp604_673.xlsx,bin_6,6,trial4,brow,1.8171
pp604_673.xlsx,bin_6,6,trial4,cheek,3.0706
pp604_673.xlsx,bin_7,7,trial4,brow,1.7226
pp604_673.xlsx,bin_7,7,trial4,cheek,4.4935
pp604_673.xlsx,bin_8,8,trial4,brow,1.8737
pp604_673.xlsx,bin_8,8,trial4,cheek,4.7064
pp604_673.xlsx,bin_9,9,trial4,brow,2.6818
pp604_673.xlsx,bin_9,9,trial4,cheek,7.1537
pp604_673.xlsx,bin_10,10,trial4,brow,2.1852
pp604_673.xlsx,bin_10,10,trial4,cheek,6.4715
pp604_673.xlsx,bin_0,0,trial5,brow,2.361
pp604_673.xlsx,bin_0,0,trial5,cheek,5.5293
pp604_673.xlsx,bin_1,1,trial5,brow,1.5332
pp604_673.xlsx,bin_1,1,trial5,cheek,4.4649
pp604_673.xlsx,bin_2,2,trial5,brow,1.2537
pp604_673.xlsx,bin_2,2,trial5,cheek,4.3375
pp604_673.xlsx,bin_3,3,trial5,brow,1.6261
pp604_673.xlsx,bin_3,3,trial5,cheek,4.1731
pp604_673.xlsx,bin_4,4,trial5,brow,1.5435
pp604_673.xlsx,bin_4,4,trial5,cheek,4.8341
pp604_673.xlsx,bin_5,5,trial5,brow,1.2373
pp604_673.xlsx,bin_5,5,trial5,cheek,6.1762
pp604_673.xlsx,bin_6,6,trial5,brow,1.7588
pp604_673.xlsx,bin_6,6,trial5,cheek,4.3293
pp604_673.xlsx,bin_7,7,trial5,brow,1.8742
pp604_673.xlsx,bin_7,7,trial5,cheek,3.985
pp604_673.xlsx,bin_8,8,trial5,brow,1.4318
pp604_673.xlsx,bin_8,8,trial5,cheek,4.1975
pp604_673.xlsx,bin_9,9,trial5,brow,1.7432
pp604_673.xlsx,bin_9,9,trial5,cheek,4.8142
pp604_673.xlsx,bin_10,10,trial5,brow,6.9059
pp604_673.xlsx,bin_10,10,trial5,cheek,3.0966
pp604_673.xlsx,bin_0,0,trial6,brow,1.8112
pp604_673.xlsx,bin_0,0,trial6,cheek,3.0863
pp604_673.xlsx,bin_1,1,trial6,brow,1.6279
pp604_673.xlsx,bin_1,1,trial6,cheek,2.9328
pp604_673.xlsx,bin_2,2,trial6,brow,2.0019
pp604_673.xlsx,bin_2,2,trial6,cheek,6.8299
pp604_673.xlsx,bin_3,3,trial6,brow,1.4112
pp604_673.xlsx,bin_3,3,trial6,cheek,2.9753
pp604_673.xlsx,bin_4,4,trial6,brow,1.4166
pp604_673.xlsx,bin_4,4,trial6,cheek,2.5296
pp604_673.xlsx,bin_5,5,trial6,brow,1.4771
pp604_673.xlsx,bin_5,5,trial6,cheek,3.1551
pp604_673.xlsx,bin_6,6,trial6,brow,1.6168
pp604_673.xlsx,bin_6,6,trial6,cheek,2.5263
pp604_673.xlsx,bin_7,7,trial6,brow,2.6687
pp604_673.xlsx,bin_7,7,trial6,cheek,2.9792
pp604_673.xlsx,bin_8,8,trial6,brow,1.3209
pp604_673.xlsx,bin_8,8,trial6,cheek,2.4735
pp604_673.xlsx,bin_9,9,trial6,brow,1.2154
pp604_673.xlsx,bin_9,9,trial6,cheek,3.3079
pp604_673.xlsx,bin_10,10,trial6,brow,1.5245
pp604_673.xlsx,bin_10,10,trial6,cheek,3.0888
pp604_673.xlsx,bin_0,0,trial7,brow,1.8606
pp604_673.xlsx,bin_0,0,trial7,cheek,3.6216
pp604_673.xlsx,bin_1,1,trial7,brow,1.9084
pp604_673.xlsx,bin_1,1,trial7,cheek,3.9099
pp604_673.xlsx,bin_2,2,trial7,brow,2.0744
pp604_673.xlsx,bin_2,2,trial7,cheek,3.4854
pp604_673.xlsx,bin_3,3,trial7,brow,1.2807
pp604_673.xlsx,bin_3,3,trial7,cheek,3.647
pp604_673.xlsx,bin_4,4,trial7,brow,1.5792
pp604_673.xlsx,bin_4,4,trial7,cheek,4.5668
pp604_673.xlsx,bin_5,5,trial7,brow,1.3162
pp604_673.xlsx,bin_5,5,trial7,cheek,2.8186
pp604_673.xlsx,bin_6,6,trial7,brow,1.3059
pp604_673.xlsx,bin_6,6,trial7,cheek,5.2358
pp604_673.xlsx,bin_7,7,trial7,brow,1.675
pp604_673.xlsx,bin_7,7,trial7,cheek,3.3658
pp604_673.xlsx,bin_8,8,trial7,brow,1.7891
pp604_673.xlsx,bin_8,8,trial7,cheek,5.5493
pp604_673.xlsx,bin_9,9,trial7,brow,2.4331
pp604_673.xlsx,bin_9,9,trial7,cheek,6.3979
pp604_673.xlsx,bin_10,10,trial7,brow,1.7729
pp604_673.xlsx,bin_10,10,trial7,cheek,6.136
pp604_673.xlsx,bin_0,0,trial8,brow,4.158
pp604_673.xlsx,bin_0,0,trial8,cheek,42.681
pp604_673.xlsx,bin_1,1,trial8,brow,7.7307
pp604_673.xlsx,bin_1,1,trial8,cheek,3.669
pp604_673.xlsx,bin_2,2,trial8,brow,4.2428
pp604_673.xlsx,bin_2,2,trial8,cheek,3.2257
pp604_673.xlsx,bin_3,3,trial8,brow,2.94
pp604_673.xlsx,bin_3,3,trial8,cheek,6.3046
pp604_673.xlsx,bin_4,4,trial8,brow,4.8969
pp604_673.xlsx,bin_4,4,trial8,cheek,4.7455
pp604_673.xlsx,bin_5,5,trial8,brow,4.4437
pp604_673.xlsx,bin_5,5,trial8,cheek,4.7307
pp604_673.xlsx,bin_6,6,trial8,brow,3.6585
pp604_673.xlsx,bin_6,6,trial8,cheek,5.0205
pp604_673.xlsx,bin_7,7,trial8,brow,2.1047
pp604_673.xlsx,bin_7,7,trial8,cheek,3.4693
pp604_673.xlsx,bin_8,8,trial8,brow,4.2896
pp604_673.xlsx,bin_8,8,trial8,cheek,4.3356
pp604_673.xlsx,bin_9,9,trial8,brow,4.619
pp604_673.xlsx,bin_9,9,trial8,cheek,4.117
pp604_673.xlsx,bin_10,10,trial8,brow,7.4638
pp604_673.xlsx,bin_10,10,trial8,cheek,3.7951
