file_name,bin,bin_no,trial,muscle,rms
pp5418_673.xlsx,bin_0,0,trial1,brow,13.4202
pp5418_673.xlsx,bin_0,0,trial1,cheek,5.1882
pp5418_673.xlsx,bin_1,1,trial1,brow,12.4332
pp5418_673.xlsx,bin_1,1,trial1,cheek,5.1474
pp5418_673.xlsx,bin_2,2,trial1,brow,15.1258
pp5418_673.xlsx,bin_2,2,trial1,cheek,5.1736
pp5418_673.xlsx,bin_3,3,trial1,brow,10.2516
pp5418_673.xlsx,bin_3,3,trial1,cheek,3.9893
pp5418_673.xlsx,bin_4,4,trial1,brow,12.0992
pp5418_673.xlsx,bin_4,4,trial1,cheek,5.3082
pp5418_673.xlsx,bin_5,5,trial1,brow,13.3523
pp5418_673.xlsx,bin_5,5,trial1,cheek,4.2913
pp5418_673.xlsx,bin_6,6,trial1,brow,11.2686
pp5418_673.xlsx,bin_6,6,trial1,cheek,5.0177
pp5418_673.xlsx,bin_7,7,trial1,brow,13.0417
pp5418_673.xlsx,bin_7,7,trial1,cheek,4.7249
pp5418_673.xlsx,bin_8,8,trial1,brow,8.8978
pp5418_673.xlsx,bin_8,8,trial1,cheek,5.1962
pp5418_673.xlsx,bin_9,9,trial1,brow,9.8391
pp5418_673.xlsx,bin_9,9,trial1,cheek,5.38
pp5418_673.xlsx,bin_10,10,trial1,brow,8.3476
pp5418_673.xlsx,bin_10,10,trial1,cheek,5.8961
pp5418_673.xlsx,bin_0,0,trial2,brow,12.8913
pp5418_673.xlsx,bin_0,0,trial2,cheek,4.7461
pp5418_673.xlsx,bin_1,1,trial2,brow,15.4632
pp5418_673.xlsx,bin_1,1,trial2,cheek,4.5183
pp5418_673.xlsx,bin_2,2,trial2,brow,10.1914
pp5418_673.xlsx,bin_2,2,trial2,cheek,4.4465
pp5418_673.xlsx,bin_3,3,trial2,brow,11.3184
pp5418_673.xlsx,bin_3,3,trial2,cheek,4.7569
pp5418_673.xlsx,bin_4,4,trial2,brow,9.9771
pp5418_673.xlsx,bin_4,4,trial2,cheek,5.5893
pp5418_673.xlsx,bin_5,5,trial2,brow,14.5246
pp5418_673.xlsx,bin_5,5,trial2,cheek,5.5507
pp5418_673.xlsx,bin_6,6,trial2,brow,19.3509
pp5418_673.xlsx,bin_6,6,trial2,cheek,4.45
pp5418_673.xlsx,bin_7,7,trial2,brow,16.6175
pp5418_673.xlsx,bin_7,7,trial2,cheek,4.7211
pp5418_673.xlsx,bin_8,8,trial2,brow,11.4033
pp5418_673.xlsx,bin_8,8,trial2,cheek,4.4842
pp5418_673.xlsx,bin_9,9,trial2,brow,11.7975
pp5418_673.xlsx,bin_9,9,trial2,cheek,4.4886
pp5418_673.xlsx,bin_10,10,trial2,brow,16.3438
pp5418_673.xlsx,bin_10,10,trial2,cheek,5.6229
pp5418_673.xlsx,bin_0,0,trial3,brow,12.2817
pp5418_673.xlsx,bin_0,0,trial3,cheek,5.5159
pp5418_673.xlsx,bin_1,1,trial3,brow,14.4615
pp5418_673.xlsx,bin_1,1,trial3,cheek,5.0307
pp5418_673.xlsx,bin_2,2,trial3,brow,12.2908
pp5418_673.xlsx,bin_2,2,trial3,cheek,5.2315
pp5418_673.xlsx,bin_3,3,trial3,brow,12.5041
pp5418_673.xlsx,bin_3,3,trial3,cheek,4.6064
pp5418_673.xlsx,bin_4,4,trial3,brow,11.6196
